id	name	rating	delta	rank	competes
johnkram	汪乐平	2765.044938238163	0.0	0	31
liouzhou_101	liouzhou_101	2731.853590648015	41.23709203238607	2	54
mingqin-chen	Mingqin Chen	2608.637121017404	0.0	0	29
zqy1018	zqy1018	2537.976719914883	24.82664276551807	5	31
wifiii	wifiii	2486.889817690319	-107.6041050099174	32	17
caorui	Fighter	2482.655694419984	0.0	0	12
caigogo	caigogo	2456.320812144943	0.0	0	14
darrenhp	Darren Hp	2454.137177919335	37.75628476106615	6	46
wnjxyk	Zhi Zhou	2439.876537434053	-6.151834753651857	11	33
huangyuyang	ztxz16	2414.236797021819	106.7116856585826	3	9
daodao-2	daodao	2401.210575315679	-0.2473426352773647	12	34
marco12	Marco_L_T	2336.524632540588	0.0	0	5
zerotrac2	zerotrac 🌸	2325.832255752816	39.49593692758552	10	9
thuczh	thuczh	2310.008656767969	118.2699059124325	4	18
luchy0120	luchy0120	2299.661944817948	56.68575786245313	9	42
scut_dell	字节bpm团队求2-2大佬	2290.307233412308	13.69120926809322	16	23
kaizyn	Kaizyn	2276.377435757297	-57.11133307689576	41	29
chensuim	陈岁	2249.590177233098	0.0	0	14
lmssb	LMSSB	2242.909704071056	0.0	0	12
perfectpan	PerfectPan	2242.576269040816	20.19392363958562	18	38
zhzho	最佳歌手	2240.238824496144	0.0	0	7
2997ms	2997ms	2225.414549365036	0.0	0	12
jinmingli	jinmingli	2210.848680917245	14.69847176315673	22	45
sirius	qih	2210.675558443902	0.0	0	30
hewitt_1570	林林坨小仙女	2206.053243726394	108.339968954007	7	39
ryanwang	ryanwang	2197.925765292563	0.0	0	17
jianghd1996	Hongda Jiang@PKU	2196.549882796694	0.0	0	8
lxy-tql	Lxy-Tql	2193.287474214891	0.0	0	8
lu-you-guan-guang	旅游观光	2190.291901753883	0.0	0	7
yousiki	YouSiki	2186.326075475112	0.0	0	4
zecong-hu	胡泽聪	2183.377465208365	0.0	0	3
lghlmcl	lghlmcl	2178.249689542209	0.0	0	10
jl0x61	jl0x61	2163.589145805697	0.0	0	10
rockstar	rockstar	2156.313386960753	53.75739571964826	17	39
hhhyyyfff	hhhyyyfff	2143.469051735765	0.0	0	8
