id	name	rating	delta	rank	competes
liouzhou_101	liouzhou_101	2737.295818558248	25.29000612341652	3	64
qingczha	张晴川	2710.451109433721	132.9944852479434	1	10
johnkram	汪乐平	2698.584579119136	-83.58611443747102	12	39
zerotrac2	zerotrac 🌸	2623.914125531254	0.0	0	16
zqy1018	zqy1018	2622.01096275617	98.03003192549451	2	37
mingqin-chen	Mingqin Chen	2608.637121017404	0.0	0	29
huangyuyang	ztxz16	2537.223545429752	-13.57348074808764	10	16
daodao-2	daodao	2530.25266772976	48.80110695190498	5	40
wnjxyk	Zhi Zhou	2518.116345251838	1.938249429827431	9	44
caigogo	caigogo	2456.320812144943	0.0	0	14
kaizyn	Kaizyn	2412.445076075783	0.0	0	32
wangshengyu	周赛稳定前五选手	2369.287632979297	0.0	0	13
wifiii	wifiii	2365.794244536353	35.5951501453114	11	23
thuczh	thuczh	2346.646072545494	0.0	0	23
jinmingli	jinmingli	2346.273104307436	-39.68076962577155	28	55
9am	9am	2339.332218050196	84.06303663146852	7	20
marco12	Marco_L_T	2336.524632540588	0.0	0	5
perfectpan	PerfectPan	2327.307025815913	-8.131161134248066	21	43
darrenhp	Darren Hp	2326.391513435368	21.68288124629699	15	56
rockstar	rockstar	2315.604889589829	141.1204350918353	4	47
laekov_prc	laekov	2289.402218640633	40.17329604103153	14	9
caorui	Fighter	2271.471696521889	120.6787381597755	6	16
inszva-2	InsZVA	2263.67413517618	55.36429950548447	13	10
wisdompeak	wisdompeak	2258.978528222596	0.0	0	18
scut_dell	字节bpm团队求2-2大佬	2257.674001326594	0.0	0	30
luchy0120	luchy0120	2255.802077706357	0.0	0	49
byphoenix	byphoenix	2252.266786637546	-25.4662419558811	34	23
jianghd1996	Hongda Jiang@PKU	2244.524388705964	0.0	0	11
firepaw	Firepaw	2243.888066482342	0.0	0	15
zhzho	最佳歌手	2240.238824496144	0.0	0	7
lmssb	LMSSB	2234.43189937636	-8.477804694695385	30	13
lxy-tql	Lxy-Tql	2230.239219736278	0.0	0	9
cnbyb	cnbyb	2224.172412735602	0.0	0	9
chensuim	陈岁	2216.905536649811	0.0	0	15
lucifer1004	吴自华	2212.284408859422	18.63805582224264	24	24
sirius	qih	2210.675558443902	0.0	0	30
blacksea3_nju	blacksea3	2210.186693534603	0.0	0	43
jiangyanerpang	狗傻	2200.846285259511	-139.2408105778461	149	18
eastfront	上善若水	2198.572906931739	0.0	0	22
lu-you-guan-guang	旅游观光	2190.291901753883	0.0	0	7
hhhyyyfff	hhhyyyfff	2187.507695119075	0.0	0	9
yousiki	YouSiki	2186.326075475112	0.0	0	4
lghlmcl	lghlmcl	2178.249689542209	0.0	0	10
hewitt_1570	林林坨小仙女	2170.973027573059	0.0	0	44
gaaakki	Gaaakki	2168.432474095259	0.0	0	26
sleepybag	SleepyBag	2156.886827360642	-40.99110267897758	58	13
ghost-37	ghost	2150.679884458825	0.0	0	12
han2999	han2999	2148.771938875703	0.0	0	8
zecong-hu	胡泽聪	2144.461740233015	0.0	0	4
qinqishuhua	慬骐	2143.148527910284	5.947036771381102	36	10
xaviercai	XavierCai	2141.936071419423	0.0	0	31
kayroger	Kayroger	2141.372095866945	0.0	0	4
han-184	han3000	2141.2504575718	0.0	0	10
fuwutu	fuwutu	2136.188179406389	16.01479527527587	33	8
chauncylee	chauncylee	2134.476099914768	0.0	0	11
wangbinquan	wbq	2133.252421372909	0.0	0	18
chang_you_ren	chang-you-ren	2132.726045880288	0.0	0	8
kafuu-chino	chino	2130.834876051432	66.87542863023256	19	13
liuyubobobo	liuyubobobo	2129.833838134916	0.0	0	25
asdfasdfasdf123123	yukiyukiyukiyukiyuki	2125.86803125055	0.0	0	5
jl0x61	jl0x61	2125.621890243681	-37.96725556201617	63	11
