id	name	rating	delta	rank	competes
endlesscheng	灵茶山艾府	2962.726408110978	0.0	0	17
tiger2005	tiger2005	2688.987258560175	17.65212749429567	6	20
cjycleaner	Relaxed Visvesvaraya	2685.270748113736	32.23349794073421	5	23
sserxhs	SSerxhs	2649.558517221571	164.2316588328991	1	4
py-is-best-lang	PyIsBestLang	2613.33129126534	0.0	0	12
young_sean	小咩肖恩	2584.681111786966	134.4581242675045	2	7
sysulby	Beiyu Li	2584.36700349438	0.0	0	15
tsreaper	TsReaper	2561.674915316054	23.26875073841667	10	23
cuiaoxiang	cuiaoxiang	2557.888493494259	17.51141256021153	11	20
rui_er	rui_er	2555.273451577191	0.0	0	7
yawn_sean	小羊肖恩	2550.762701249015	0.0	0	5
johnkram	汪乐平	2526.596632327818	103.7820637266527	4	6
hongrock	Hongrock	2494.564595484418	2.338060570052692	18	17
paigulong	RUSH_D_CAT	2489.15281971411	-31.97220365963948	29	10
liouzhou_101	liouzhou_101	2457.641312914584	-69.36418686011369	54	23
some_idiot	some_idiot	2440.012021921216	0.0	0	12
yf_1994	Hilbert	2439.155262438242	158.3094236162288	3	5
yaobig-2	YaoBIG	2409.526955831041	0.0	0	17
gooday-3	gooday	2400.452177520544	-23.43745146607328	38	22
htedsv-i	tennkei	2398.961112528964	89.26134352550618	9	24
lucifer1004	吴自华	2397.278294093995	0.0	0	5
alephinfinity1	AlephInfinity1	2393.937067935821	100.2438081186497	8	6
rgb234rgb	rgb234rgb	2388.504665181529	53.38233087294158	15	12
meyi	AG超会鲁_电辊0tt0	2383.422996904387	0.0	0	13
milesian-c	Milesian	2378.116898893038	-11.70846283856734	36	22
infallible-i3anach5b9	雪景式	2364.860395201921	-30.08656914745028	48	16
sun-man-man	孙慢慢	2361.354735894225	26.08133016024568	24	25
sweet-villanijaz	thisislike_fan_2	2350.999012441368	126.8452436131027	7	6
ujimatsu_chiya	Ujimatsu_Chiya	2345.637919951948	-121.6963338974772	162	24
heal	Chen Xiaoyan	2344.978809272767	63.98700678170373	16	5
darrenhp	Darren Hp	2339.782008407522	-74.13355235305129	92	20
jinmingli	jinmingli	2329.934026731476	27.70012932299461	27	19
qingczha	张晴川	2317.172836899607	56.24850915486356	20	16
summerdaway	summerdaway	2316.233275804328	52.67665025014277	21	19
vibrant-mayerhct	Vibrant MayerHCt	2311.392751248631	86.88684480583971	14	17
w285714	w285714	2305.989415228721	101.2122008257493	12	24
shangzhq-xiaohao	ShangZHQ	2298.545405469784	0.0	0	7
lichen-7i	zlc1114	2295.449361446776	68.21669460769364	19	9
serene-torvalds38a	Hack_Others	2291.533728990875	78.61042706359514	17	8
lucky7-vb	Lucky7	2284.801675385373	0.0	0	19
han3000	Han3000	2282.461467719168	-16.54777166469783	57	23
lucifer1006	牧瀬 紅莉栖	2271.510241202782	22.5878248516881	37	19
pandaforever	pandaforever	2262.4892544751	0.0	0	4
pku_erutan	pku_erutan	2261.681859788679	0.0	0	21
liupengsay	liupengsay	2260.314730248937	0.0	0	5
skyflaming	sky	2257.978467714241	0.0	0	6
cheng-liang-yu	cheng-liang-yu	2257.808122187291	-13.86105613282028	61	22
pyisthebestlang	PyIsTheBestLang	2250.104303006993	34.64158304747708	35	9
zheng-dan-u	蒸蛋🍳	2245.042648145656	0.0	0	6
hhhyh	未来史蒂夫	2244.850179689475	5.354116364995223	51	22
lddlinan	别问问就是数学	2244.786994532513	61.00518152195765	26	24
kuromilover	库洛米米龙	2244.230092727377	0.0	0	9
heuristic-black3ze	thisislike_fan	2244.083553685216	0.0	0	3
jialilue	伽利略	2232.716489112686	-6.754633058215161	62	18
wang-jing-oh	王敬	2227.654473408632	23.54954264583854	44	14
newhar	newhar	2226.079529744227	27.9698663102438	42	15
physics212303	龙猫	2222.171793423805	0.0	0	6
rezero123	ReZero	2218.408079481336	0.0	0	9
ting-ting-28	听听	2213.422834573545	0.0	0	14
liuliangcan	七水水	2212.339137996912	0.0	0	12
freeyourmind	不造轮子	2208.193922487297	-71.89292643282668	148	24
ruiko	佐天泪子 🌼	2206.374262415705	85.13346363876509	23	8
jtjl	JTJL	2205.573632772136	0.0	0	5
hhuuuu	hhuuuu	2196.043194202119	63.99056185235169	31	7
zrts	Ruotian Zhang	2195.847239880328	0.0	0	16
xi-jun-xiao-zi	细菌小子	2192.215001196001	-28.20860514153081	94	23
bzh	包子	2192.071329836862	5.72884621760865	63	7
happy-hypatiaj5e	Happy HypatiaJ5e	2191.265131275193	0.0	0	13
silvernarcissus	KAI FENG XUE	2189.605290539921	0.0	0	12
gcasd001-e	gcasd001	2182.760305508605	0.0	0	10
tonghuikang	涂汇康	2179.946456384181	24.53667967028925	53	23
gradesking	Gradesking	2178.395976212715	26.69048984175562	52	25
subcrip	subcrip	2175.893644864608	36.12994118986263	47	11
shawnxi	Shawn	2173.597864438567	-23.82252838409634	96	23
laughing-parepvg	Laughing ParepVg	2173.56798467652	23.61630137795011	55	14
shhk	SHHK	2172.949746330683	0.0	0	7
knarf	Knarf	2172.289600206856	0.0	0	20
sigma-yyf	sigma-yyf	2169.747728299545	0.0	0	8
fatalerror-i	FatalError	2165.918608617782	47.19982743668858	43	23
ztxz16	江离数据挖掘俱乐部	2165.553606460339	0.0	0	7
lxhgww	lxhgww	2164.761265619366	0.0	0	12
tian-tang-6	天塘	2164.27502736284	0.0	0	4
0x3f66616e	0x3F46414E	2161.947954347406	-4.326668292935421	80	12
mikeac	醉里挑灯看剑	2160.159396210235	0.0	0	24
dong-xiao-ming-n	asdf2021	2159.10243259258	0.0	0	12
wangchaohui	wangchaohui	2158.031449866273	56.1594961881972	40	13
ruiaikete	瑞艾可特	2157.561161929541	0.0	0	9
oxkexrzjz	Musing Lamport8xC	2155.851700711934	0.0	0	11
tokitsukaze	tokitsukaze_love_peace	2153.554404548423	0.0	0	7
lu-chen-chen	cc4414	2152.738211928099	6.653044126371256	73	20
yoochun	yoochun	2150.575087097684	0.0	0	16
shdut-7	shdut	2142.754292849593	0.0	0	10
6racious-wilesxjv	6racious WilesxjV	2138.317446007677	0.0	0	10
jiang-wu-f	江乌	2135.614490988911	0.0	0	10
curdking	CRUDking	2129.473733015244	91.1009530392263	30	8
tian-bu-sheng-wo-3	天不生我	2127.378861200708	0.0	0	15
shangzhq007	ShangZHQ	2122.812719369259	0.0	0	10
gongshuisanye2	宫水三叶2🎈	2120.363785695812	0.0	0	6
lee0560	lee0560	2112.889936620496	103.1970794339748	28	20
admiring-shockleyzns	Admiring ShockleyZns	2111.758122907876	-18.79734685340576	115	25
tang-yuan-yuan-bu-yuan	汤圆，圆不圆	2110.880104513128	0.0	0	15
regain0001	regain0001	2110.668020630785	0.0	0	8
00zi-jian	00子健	2106.323882558278	32.76832349619214	65	21
charming-varahamihira3mb	Charming Varahamihira3mB	2106.310539695894	94.15110635857617	32	14
ce_re_wayitiaolong	后青春期的YXY	2104.230965821609	0.0	0	17
lniiwuw	陆柒伍	2104.181651447827	0.0	0	14
mipha-2022	mipha	2098.914297855535	0.0	0	13
coderhxc	程序猴	2098.578473005048	0.0	0	13
fll-1	fll	2096.298560547591	0.0	0	9
wangyitiaoyu	wangYiTiaoYu🐟	2095.370519346912	0.0	0	9
qiye-5	Qiye	2094.640999109894	-53.95148305542374	183	20
freya-6	frey4	2092.080283879248	0.0	0	6
wanderovo	BUAA-Wander	2091.501868122894	0.0	0	8
jeremyzhang96	JeremyZhang96	2088.922055605317	-12.65269955084635	117	17
xiao-xiao-dimeng-huan	小小di梦幻	2088.570527624144	0.0	0	8
incra	incra	2087.684508726516	0.0	0	3
weng-zhe-yu	WindFlower	2086.392779602417	0.0	0	13
la-la-la-v25	有人吗	2085.022870857493	0.0	0	8
smilences	使一颗心免于哀伤	2084.234879668822	0.0	0	19
zhou-zhou-36	周周	2084.002429917462	63.58842613700814	50	23
nameless-chessfoot	无名棋脚	2082.537089392445	0.0	0	10
ch365	ch365	2080.017156399465	0.0	0	6
981377660lmt	草莓奶昔🍓	2076.196627669478	-83.59423161500784	273	21
fzldq	Fzldq	2075.782592430348	14.92801362412253	90	15
huiget-6	huiget	2073.441601553042	0.0	0	5
wkingyu	wkingyu	2071.885872720778	13.38196333369162	93	18
cpchenpi	cpchenpi	2071.09040733935	0.0	0	4
cha-na-yong-heng-8u	刹那永恒	2069.408137652536	78.13253840193364	45	21
omipus	omipus	2067.74535623491	0.0	0	16
einstein-b	Einstein	2066.867954676527	-8.188118622056875	121	10
mayj-u	mayj	2064.142017571662	0.0	0	16
purinliang	布丁四世	2063.527524704926	28.49138134954468	81	12
relaxed-yalowzt2	Relaxed YalowzT2	2058.364832959468	-11.00613690499743	129	21
lemmon_kk	Lemmon_kk	2055.168510372309	0.0	0	8
admiring-matsumotomgs	jiangqiao	2053.635151036429	-38.16319498195888	178	20
ran-shao-de-huo	觞乄默	2052.31450029195	76.92120576252024	49	8
wei-she-ming	维虵命	2050.259825895804	-14.93678984133383	139	8
youngk-2	youngk	2049.306105614178	0.0	0	9
yuzining	yuzining	2049.214489468014	43.97797658645676	72	8
vibrant-6angulyta3	cqw	2048.833579637144	0.0	0	12
qi-dian-n	天真的贝叶斯	2047.441656100047	0.0	0	14
ssssd	椰子嘎	2047.200164352732	30.99807170173814	84	8
recursing-almeidafxd	九色琉璃	2046.41173793632	-1.986151881849294	122	19
qi-ying-dv	赛后战神苏七萤	2045.66258480617	0.0	0	5
asapin	饭他吃	2045.661260262225	0.0	0	4
intelligent-teslas5c	Intelligent TeslaS5c	2044.815769244258	0.0	0	8
yin-xing-mai-ming-zhu-m	隐姓埋名丶M	2044.236386482622	0.0	0	11
hughstudy-n	Hughstudy	2044.229170724135	-218.3099846696647	1329	23
i2ecursing-mcleanvbo	I2ecursing McleanvBO	2042.929662360689	0.0	0	2
zeldahuang	ZeldaHuang	2042.020420923493	0.0	0	9
0222_	liang sheng	2041.924467407297	0.0	0	15
north-rav	north	2041.334463096847	53.19067295762319	67	24
ou-hai-zijhu23dnz	欧海	2040.653599669652	11.70548638481877	107	19
xuan-yuan-long-er	轩辕龙儿	2040.185796717294	0.0	0	6
zhzho	最佳歌手	2039.99292128913	0.0	0	8
socrates1232	Shaaou	2039.956710124336	64.99102593013414	59	22
yh2021shx	Empty_Dream	2039.54721698646	0.0	0	5
jin-yu-man-tang-5	金玉满堂	2038.295238186344	0.0	0	17
pipixia-9527	皮皮虾	2036.929060625733	0.0	0	14
maxd-3	Max.D.	2036.788902276509	40.14268377796169	79	6
hum	hum	2036.547382018581	0.0	0	6
sunrise1024	sunrise1024	2036.131392935622	0.0	0	5
na07-r	Cofe_Milk	2035.516837153673	0.0	0	14
anhpp-i	anhpp	2035.395862225783	0.0	0	11
huanglanzhiguan	discipline	2035.192479986712	0.0	0	14
