id	name	rating	delta	rank	competes
endlesscheng	灵茶山艾府	2963.931976252896	0.0	0	16
tiger2005	tiger2005	2805.710682162698	-8.778676489124091	5	18
cjycleaner	Relaxed Visvesvaraya	2651.735070376943	-2.183974703369113	9	21
py-is-best-lang	PyIsBestLang	2613.33129126534	0.0	0	12
sysulby	Beiyu Li	2584.36700349438	0.0	0	15
yawn_sean	小羊肖恩	2550.762701249015	0.0	0	5
cuiaoxiang	cuiaoxiang	2540.377080934047	0.0	0	19
liouzhou_101	liouzhou_101	2535.449419580337	-9.744413906763139	17	21
hongrock	Hongrock	2523.60049985967	-79.41993418609557	47	15
paigulong	RUSH_D_CAT	2521.125023373749	0.0	0	9
tsreaper	TsReaper	2513.021159186215	-6.401223512641518	18	21
ujimatsu_chiya	Ujimatsu_Chiya	2452.12301772979	22.53343794378385	16	22
young_sean	小咩肖恩	2450.222987519461	0.0	0	6
johnkram	汪乐平	2422.814568601165	0.0	0	5
darrenhp	Darren Hp	2413.915560760573	56.42697491300102	12	19
yaobig-2	YaoBIG	2409.526955831041	0.0	0	17
some_idiot	some_idiot	2402.987873873373	0.0	0	11
rui_er	rui_er	2401.540163185323	0.0	0	6
gooday-3	gooday	2401.451768004174	-8.567842330599643	31	20
lucifer1004	吴自华	2397.278294093995	0.0	0	5
infallible-i3anach5b9	雪景式	2394.946964349371	0.0	0	15
freeyourmind	不造轮子	2383.847937871189	2.218667802384989	29	22
rgb234rgb	rgb234rgb	2335.122334308587	0.0	0	11
ting-ting-28	听听	2330.48463917803	188.1026964955438	3	13
meyi	AG超会鲁_电辊0tt0	2322.362283839713	82.38390183386106	13	12
milesian-c	Milesian	2320.374423494149	-1.868117820574962	41	20
jinmingli	jinmingli	2302.233897408481	0.0	0	18
newhar	newhar	2296.550416898906	0.0	0	13
sun-man-man	孙慢慢	2286.020471498897	13.50383417467699	39	23
hughstudy-n	Hughstudy	2282.69737081854	0.0	0	21
yf_1994	Hilbert	2280.845838822013	133.4272568515615	8	4
han3000	Han3000	2280.092418798672	23.61016687490202	35	21
xi-jun-xiao-zi	细菌小子	2278.399832706005	92.5621829675688	14	21
lucky7-vb	Lucky7	2268.371840801686	159.5850748718879	6	18
pandaforever	pandaforever	2262.4892544751	0.0	0	4
qingczha	张晴川	2260.924327744743	-202.1824320711691	745	15
liupengsay	liupengsay	2260.314730248937	0.0	0	5
skyflaming	sky	2257.978467714241	0.0	0	6
sserxhs	SSerxhs	2256.037276808285	299.8185488652883	1	2
knarf	Knarf	2254.629850444653	2.641885228920973	52	19
shangzhq-xiaohao	ShangZHQ	2246.073440970508	0.0	0	6
lucifer1006	牧瀬 紅莉栖	2245.504332733128	20.0738929404463	43	17
zheng-dan-u	蒸蛋🍳	2245.042648145656	129.960817527918	10	6
kuromilover	库洛米米龙	2244.230092727377	0.0	0	9
heuristic-black3ze	thisislike_fan	2244.083553685216	0.0	0	3
wang-jing-oh	王敬	2239.600861556526	83.66327411704789	19	12
jialilue	伽利略	2239.471122170901	0.0	0	17
htedsv-i	tennkei	2236.512928037856	-15.82178236428215	72	22
sigma-yyf	sigma-yyf	2224.19410663003	0.0	0	7
sweet-villanijaz	thisislike_fan_2	2224.153768828265	-26.07524315469048	87	5
physics212303	龙猫	2222.171793423805	207.9185622497685	4	6
rezero123	ReZero	2218.408079481336	0.0	0	9
