id	name	rating	delta	rank	competes
heltion	何逊	3313.00526330713	0.0	0	49
johnkram	汪乐平	3165.052419848929	-8.804064726922711	5	68
moransky	空	3088.473870238071	0.0	0	32
aging	Aging	3046.788574538145	0.0	0	71
arignote	arignote	3037.429251107873	-37.55686598586686	12	87
endlesscheng	灵茶山艾府	3033.950676858808	109.4098982631983	2	54
ljc00118	LJC00118	3032.967564289604	0.0	0	17
fan_of_emptyhope	fan_of_emptyhope	3005.465625099118	0.0	0	29
asapin	饭他吃	2997.688028987527	0.0	0	19
tian-tang-6	天塘	2986.859668030734	-80.56071290872757	25	39
tsreaper	TsReaper	2976.854216171056	39.04139895095017	6	89
wwwwodddd	wwwwodddd	2960.001461916481	0.0	0	27
yawn_sean	小羊肖恩	2941.961945065957	84.11354005604898	4	67
tiger2005	tiger2005	2935.46072254867	200.5658125733361	1	31
xay5421	xay5421	2926.271845166703	0.0	0	24
ujimatsu_chiya	Ujimatsu Chiya	2919.581941978819	0.0	0	88
skyflaming	sky	2905.000054962462	0.0	0	15
xyr2005	xyr2005	2868.055495349495	0.0	0	8
qingczha	张晴川	2867.400267335315	-95.76544221330829	48	70
jasonvictoryan	jasonvictoryan	2866.994409287345	0.0	0	29
lympanda	lympanda	2865.418882992318	134.7212421296881	3	20
oldyan	oldyan	2842.232825470433	0.0	0	33
liouzhou_101	liouzhou_101	2832.283805775588	46.64418934641862	10	85
qqwqert007	qqwqert007	2828.711738985442	66.45284613656366	8	75
milesian-c	Milesian	2811.073343005643	46.01629211636368	11	86
jinmingli	jinmingli	2805.177926050445	64.83248907156161	9	74
vibrant-mayerhct	Vibrant MayerHCt	2796.675728059579	-55.46072293757293	39	73
minori	Minori	2793.718196877634	0.0	0	49
xuxiaohu	长夜	2786.539027807595	8.54865731441118	19	65
meyi	zankizero	2781.311155635276	94.23102948672948	7	64
some_idiot	some_idiot	2775.610007050821	37.99634807118554	14	13
megurine	5cm/s 🌸	2748.338837548954	-49.85467242694795	44	58
venn-4v8	VmVmV	2743.004695913588	0.0	0	7
rhodoks	第三神圣绿罗马共和国	2738.723709274225	0.0	0	26
ruimina	大熊猫趴树上	2723.409795650055	0.0	0	27
chiro_11	Chiro_11	2719.637616460916	0.0	0	16
paigulong	RUSH_D_CAT	2711.411353323218	48.77873179878879	16	47
ji-gong	技工	2696.981765246025	0.0	0	17
lee0560	lee0560	2695.125433250104	-7.594248128097938	33	79
xh286286	redpandabigcat	2693.92074150931	0.0	0	48
wifiii	wifiii	2690.653557635662	0.0	0	9
w285714	w285714	2684.621267956715	0.0	0	82
panyuchao	冰心水蜜桃	2656.986702538863	0.0	0	5
osr	osr	2645.727261007891	0.0	0	23
sdcgvhgj	sdcgvhgj	2643.065460097873	0.0	0	47
cksp	lucas110550	2626.586284882534	58.86620023947211	20	47
gooday-3	gooday	2623.644123715634	-10.42947859362726	45	88
rui_er	rui_er	2619.938158046089	0.0	0	28
shmilyty	114514	2611.449767754626	0.0	0	17
jtjl	JTJL	2608.91067009843	0.0	0	7
iori-fuyusaka	无敌的女子高中生 🍓	2603.518424528147	0.0	0	34
skqliiiao	SkqLiiiao	2600.047543394449	0.0	0	33
liupengsay	liupengsay	2598.235126874602	-94.64481175259635	130	77
mi-ka-d	米咔	2595.097525321821	0.0	0	12
7ucid-herscheld6u	jiangly	2594.120817661839	0.0	0	5
nkuzhu-cristiano	NKU丶Cristiano	2593.804680310006	0.0	0	20
kybconnor	kybconnor	2590.584592367583	0.0	0	10
sky_owo_233	S_ky	2588.262123209687	0.0	0	29
justdoit2	justdoit2	2584.519031231989	82.5843538900171	18	70
ddrice	DDrice	2582.103520021593	0.0	0	12
cuiaoxiang	Aoxiang Cui	2576.246695783245	0.0	0	65
xi-jun-xiao-zi	细菌小子	2562.077226213544	-23.32957109153772	66	86
lddlinan	82年的muggle	2561.746903652509	45.89012146949717	30	85
acfinity	Luka	2554.755318670938	0.0	0	15
juang11	Juang	2554.697292964483	0.0	0	32
hongrock	Hongrock	2553.758107386386	0.0	0	39
daydayuppp	daydayUppp🎈	2553.689393357401	-6.097038235394898	56	41
lucifer1006	牧瀬 紅莉栖	2551.866206503681	-39.02474138167536	82	87
newhar	newhar	2551.042879871944	-59.68854474993787	104	77
lozy219	lozy219	2542.832193787734	-8.523868665728337	60	48
lichen-7i	zlc1114	2537.074620829953	-92.08883570794688	158	20
thuczh	thuczh	2535.919446482269	36.33641863973771	37	74
yzh-x5	yzh	2535.210854938348	0.0	0	27
eagleeyekestrel	EagleEyeKestrel	2535.026534850503	0.0	0	19
isuda	suda	2529.8257176413	0.0	0	29
huangxw	三界第一温柔	2527.063135581955	0.0	0	56
afhi	afhi	2525.807950647996	0.0	0	18
zrts	Ruotian Zhang	2519.712292538113	3.765142583893471	57	65
nopenope	nopenope	2519.232685910305	0.0	0	16
yang12138	yang12138	2517.989735002329	0.0	0	11
retraci	retraci	2516.843843824161	0.0	0	34
acvv_cxy	yxc	2513.647213660152	0.0	0	28
sayakafan	sayaka🍓	2512.510999807751	0.0	0	29
czsnb	czsnb	2511.874371561076	86.48694356093068	23	60
shawnxi	Shawn	2502.270458719441	45.51384640256578	38	83
angela-cui	angela cui	2496.88138073568	0.0	0	12
huangyuyang	ztxz16	2495.209229028796	0.0	0	25
ab__c	ab__c	2491.201698788086	82.9017863339206	26	42
sserxhs	SSerxhs	2490.347227336796	0.0	0	9
zelknow	ZelKnow	2489.245516869309	0.0	0	43
pku_erutan	pku_erutan	2483.780220827633	-59.47159570562672	133	70
walk-alone-a	walk alone	2479.760434946956	0.0	0	20
shengtongtong	shengtongtong	2478.674162103257	0.0	0	25
infallible-i3anach5b9	雪景式	2477.295453500497	-30.11138837849131	98	36
rigangle	rigAngle	2476.408220599375	-18.17984547736824	86	20
sun-man-man	孙慢慢	2476.325362013073	6.763633108933114	65	86
vclip	白	2474.188926039477	0.0	0	20
serene-meninskywwq	Nervose Wu	2473.529769384054	0.0	0	19
ykx_akks	ykx_akks	2471.856310596055	0.0	0	18
duyiblue	duyi	2466.240084969956	0.0	0	17
gcasd001-e	gcasd001	2465.371443496197	5.145851625809833	69	78
maooooam	MAOooOAM	2463.565530158347	0.0	0	4
merlininice	可信编程小能手	2463.067565141007	0.0	0	39
maxd-3	Max.D.	2462.998184736075	0.0	0	22
psc233	psc233	2461.717394482313	0.0	0	10
mmmyq	goto_1600	2460.797066062149	0.0	0	13
cpp_template	cpp_template	2458.791145039795	0.0	0	34
enzo2002	簡單、噯	2452.701256980396	0.0	0	9
emonzhong	emonzhong	2450.530697673834	0.0	0	23
please_ac	辽北地区第一狠人	2449.744727540473	-11.3185624184669	88	81
seers-v	seers	2448.373787867481	0.0	0	31
tonghuikang	涂汇康	2445.256719354372	-25.63819423236583	105	54
0ffers	0ffers	2444.009517324932	0.0	0	14
jeemzz147	Jeemzz	2443.97490051899	0.0	0	71
huanglanzhiguan	discipline	2443.01685807636	54.98127704564598	43	24
tong-cai-hong	童彩虹	2442.489972889251	36.48181223275532	53	34
sysulby	sysulby	2442.025661340595	119.2868237814106	21	12
koishi514	Koishi514	2441.536044199763	0.0	0	40
dan-dan-juan-juan	草莓包饭	2440.275040536568	0.0	0	46
htedsv-i	tennkei	2439.289260892003	0.0	0	23
nervose	Nervose Wu	2437.867037829356	48.8159472926497	47	57
agitated-dubinskypg9	chen_zexing	2436.791860927113	0.0	0	10
affine	储著敏	2436.605779677957	0.0	0	18
tokitsukaze	tokitsukaze_love_peace	2435.930162788337	0.0	0	32
huah-f	TangJing	2434.980199028985	0.0	0	19
gomamon	gomamon	2431.916102412644	141.7974927093628	17	35
smartly	SmartLy	2431.708058106769	0.0	0	17
scut_dell	字节bpm团队求2-2大佬	2431.237959329632	65.54495579237363	40	53
cppsail	CppSail	2430.97852238153	0.0	0	6
kujo-jolyne	逼神赵林风	2430.065742978432	0.0	0	37
poorpool	poorpool	2428.478198772691	0.0	0	21
424479543	梦回与君同	2427.274366949371	0.0	0	44
priceless-visvesvarayaxhk	classic	2426.528185332353	0.0	0	28
3WpeebDOgN	。	2425.56522807463	34.22362704737606	58	35
dpdpdp	不会dp不改名	2422.7876799868	15.76654513520561	72	22
robezh-4	RobeZH	2422.352659840635	0.0	0	9
lawliet-s	Lawliet	2416.214239508602	0.0	0	28
iscream-3	iscream-3	2415.923447186991	0.0	0	12
ling-jian-2012	灵剑2012	2415.682790315621	0.0	0	9
darrenhp	Darren Hp	2414.510739804378	-8.247694682371325	97	79
lj_shinnn	⿻	2414.462125717092	0.0	0	26
charming-almeidafsz	Charming AlmeidaFSZ	2413.695078893888	0.0	0	23
levy0834	levy	2409.96762074223	0.0	0	22
i_love_xiaoshagua_cpp	Shango	2409.118173947931	0.0	0	4
wnjxyk	Zhi Zhou	2409.117494058061	0.0	0	42
keen-brattainrwe	Keen BrattainRWE	2408.77663636758	0.0	0	19
beyond-57i	beyond	2408.292831772978	0.0	0	37
ssssd	Xoesp	2407.477369590715	161.9544455312911	15	61
chan77	Chan	2406.94092076167	47.06788436033612	54	47
cui-ren-lei-xia-shi-qing-hua	hins	2406.737561072166	0.0	0	37
yi-xing-chao-ren	一行超人	2405.825365424814	0.0	0	19
magical-agnesibu0	Magical AgnesiBu0	2404.687390008728	0.0	0	21
mon3ter	Eyjafjalla	2403.868975676239	9.395209445767655	83	66
winter_training	winter_training	2402.335438349905	0.0	0	48
serene-torvalds38a	Serene Torvalds38a	2399.092209779064	0.0	0	6
cuiwanyun	cuiwanyun	2397.712579105611	37.81259601639449	62	51
fanzhh	fanzhh	2397.003771411317	0.0	0	38
socrates1232	Shaaou	2396.385382318404	-52.44682719639768	169	86
di-shou	字节TI内推	2396.27159839418	0.0	0	20
simpleson	Simpleson	2395.755690439192	-63.83212531718578	192	76
han3000	Han3000	2395.416163756491	110.2445113655153	28	85
981377660lmt	草莓奶昔🍓	2394.953673046783	-150.6351179247764	498	55
wangyitiaoyu	wangYiTiaoYu🐟	2392.82438717764	0.0	0	34
user6987q	23岁不样退休	2391.94711865636	22.60709646564619	75	43
wheneveright	wheneveright	2391.30614922958	0.0	0	20
redamancy-11	Redamancy	2389.998376945948	0.0	0	19
233999	mfsy	2389.933921981808	0.0	0	22
acvv_choufeng	acvv_choufeng	2389.079351967109	0.0	0	10
buxuhepepsi	不许喝百事！	2388.41315183755	0.0	0	14
qqapp	katoo	2387.711501134235	0.0	0	13
king-yyf	sigma-yyf	2386.970382725027	0.0	0	34
dup4	Dup4	2386.324938300824	0.0	0	53
drrrzdk	drrrzdk	2386.229287765821	0.0	0	26
swingy	swingy	2385.733643737562	3.329981384444586	95	19
keduoli	珂朵莉	2385.299482380135	93.75165274187174	35	23
park6	六公园	2384.021691032869	21.7700840891377	78	21
jolly-driscolln3s	Jolly Driscolln3S	2381.224184636755	0.0	0	8
qing-ye-se	青叶涩	2380.685208927078	64.98789619492817	49	16
zhenfisher	嘎嘣脆	2380.370043963592	0.0	0	57
desserty	DesserTy	2379.621925556577	185.2014695654286	13	74
anhpp-i	anhpp	2379.548475799967	106.7697893220385	31	20
qiye-5	Qiye	2379.000768454626	-6.032333332620333	108	64
cherub-23	cherub	2378.125940385617	55.43360473638876	55	7
_____zhu-mi-lian	你怎么这么捞	2376.744250740589	0.0	0	28
keep-fighting	keep fighting	2375.357715432548	0.0	0	48
rgb234rgb	rgb234rgb	2375.349016996589	0.0	0	59
lin-yi-zw	林艺	2373.235482395846	0.0	0	8
meng-duan	蒜拧孟	2372.580911064039	-3.0256359420328	107	12
yuanyuan1024	yuanyuan1024	2369.468618381979	0.0	0	33
tiankonguse	tiankonguse-天空柚子	2368.60555337882	-16.56738825681378	126	50
huiget-6	huiget	2367.828557621342	-17.02803249933577	127	41
ml_terminator	Pein	2367.658730221512	0.0	0	67
song-204	forever	2365.779842381445	0.0	0	23
kpole	今夕	2365.012434577089	109.1335905449177	32	67
sleepybag	SleepyBag	2364.732359224863	0.0	0	37
littletime_cc	🍭可乐可乐吗QAQ	2363.786118317278	0.0	0	12
wangyuqi	绿豆汤	2363.660574264901	0.0	0	13
wanghaocheng	Haocheng	2363.420032275765	0.0	0	29
doraemondream	doraemon	2362.975713692145	0.0	0	10
flamboyant-mcnultyjhw	Qing	2361.651393994952	0.0	0	8
heyshb	Avalon	2361.447228351013	0.0	0	7
knarf	Knarf	2360.793798667927	0.0	0	80
bitethed4t	BiteTheDDDDt	2360.4346589212	35.89081620080623	73	30
sw2000	SW2000	2359.927936147987	0.0	0	8
freeyourmind	不造轮子	2358.554941922053	-60.8066468000473	212	89
lanly	Lanly	2357.660539787479	0.0	0	35
v5qYY4Q65w	Carl_Czerny	2356.887551993587	53.45801312841963	61	50
breezemy	/kk	2354.154397795142	0.0	0	10
wh_zh	wh_ZH	2353.889358530612	0.0	0	8
sempr	山 土皮 马户	2353.766592741832	0.0	0	38
coolmaoku	不吃香菜	2352.470714172409	0.0	0	45
0x3ff	wwqs	2351.938856881408	0.0	0	35
lfsszxj	雷锋lfss	2351.925997318433	-3.424762196427132	116	14
shiguojq	shiguojq	2351.379009813905	0.0	0	24
kaizyn	Kaizyn	2349.684740847412	0.0	0	7
littledva	竹芒	2349.603936489936	0.0	0	10
mmooyyii	向晚大魔王	2347.075521537192	0.0	0	19
zzzzchs	ZzZZCHS	2346.934237414448	0.0	0	40
liuyubobobo	liuyubobobo	2346.858447547761	0.0	0	39
jialilue	伽利略	2345.641945701978	0.0	0	66
acfboy	Acfboy	2345.431495684	0.0	0	12
_hy3	以上皆非_Official	2344.761377140668	0.0	0	5
dengyun	DengYun	2341.175362719576	38.88611240243012	76	34
raykau	RayKau	2340.924038888596	0.0	0	46
ye_che	ye_che	2340.617876073572	56.2133890484335	63	40
yoochun	yoochun	2337.434737026985	-7.558741904978483	128	12
zzzzzzz-v7	zzzzzzz	2336.730046653913	113.8655284680935	34	39
mai-zi-h	懒懒	2336.285975333094	0.0	0	46
tiu-h	花月本无常	2335.155387964531	0.0	0	12
chinakevin2023	chinakevin2023	2335.087945814004	-53.61195069199839	213	33
wan-an-w0	.晚安	2333.314646653114	0.0	0	27
acking-7	acking	2332.319192765254	0.0	0	8
pkugs	PKUGS	2332.209793702541	0.0	0	14
kei921	春日部耀	2331.316710213648	0.0	0	40
fsyun	fsyun	2330.817911020273	58.21396410173378	64	50
513487012	冲田小姐大胜利~	2329.856339578547	0.0	0	43
lavoisier	Tenshi	2329.325121858398	0.0	0	28
blzhu	朱柏霖	2327.917645143516	0.0	0	47
huang-duo	Kumulin	2327.721475729256	0.0	0	11
ruralboy	joyboy	2326.413477340879	0.0	0	21
yangy-4	yangy	2325.50729822989	0.0	0	29
foolbit	foolbit	2324.690069570265	0.0	0	22
a-zi-cong-xiao-jiu-hen-ke-ai-w	阿梓从小就很可爱	2324.281653595011	0.0	0	14
xzmwyh	xz_wyhsb	2324.247070645293	0.0	0	8
migeater	migeater	2324.074876607804	0.0	0	13
solego	solego	2322.72406498183	0.0	0	11
wjyyy	wjyyy	2321.910144289379	0.0	0	7
hesorchen	hesorchen	2320.727266774167	5.561268347839764	118	56
zhouzixuan	三途	2319.632238777723	0.0	0	12
charlotte_xar	charlotte_xar	2319.489342610377	0.0	0	8
ddlearn	丁丁	2318.680176082667	0.0	0	10
9am	9am	2318.505561692387	0.0	0	11
zhang-xing-yan	秋招找工作	2318.310392239866	0.0	0	39
agoni-1	SEU-LCL.	2317.493724102048	0.0	0	14
rogerlrh	RogerLRH	2316.512171701489	0.0	0	9
siu_14	siu	2315.731096935115	0.0	0	25
lxhgww	lxhgww	2314.286186366398	0.0	0	28
cyzh	cyzh	2313.545286669485	-71.29067154747946	278	64
9646516	9646516	2313.437842431446	0.0	0	17
haruka_	号帐方官通暖济同	2312.53776243846	0.0	0	7
cvwan-jia	CV玩家	2312.233984112358	0.0	0	13
starling-8	starling	2311.930481155953	0.0	0	5
arnold-sB6fFYLAwX	Arnold	2310.273112838607	0.0	0	25
max-fw	Max	2309.610681704194	0.0	0	21
miahall	流年	2308.167334344437	0.0	0	16
liu-chang-chang	lcc	2307.190482163679	0.0	0	44
er-fen-zhi-yi-r	xg22	2307.165994563063	0.0	0	30
