id	name	rating	delta	rank	competes
asapin	饭他吃	2832.759915595007	0.0	0	10
heltion	何逊	2832.357192696193	99.82629259499652	2	13
int65536	int65536	2827.524179928325	-11.70786463713569	9	12
ayamt	Ayamt	2805.065348888239	0.0	0	15
qingczha	张晴川	2780.800909478176	12.68677581301392	8	25
wifiii	wifiii	2705.507172190839	-108.7165768996498	56	20
tian-tang-6	天塘	2697.087719491447	0.0	0	18
cksp	lucas110550	2649.123397129972	0.0	0	6
arignote	arignote	2647.823770449698	216.1462548414919	1	29
jasonvictoryan	jasonvictoryan	2646.010552705011	94.2877425861783	5	12
liouzhou_101	liouzhou_101	2624.766813872609	-56.91455858141933	40	14
johnkram	汪乐平	2622.452800844897	-125.8757555537071	99	12
ainuyu	Ainu	2621.714898297511	-25.79340300632123	27	7
zqy1018	zqy1018	2618.868072345831	-15.82719705464126	24	14
lucifer1005	hide on bush	2589.615780846639	47.23422444455048	12	28
cuiaoxiang	Aoxiang Cui	2587.988345673814	0.0	0	22
jtjl	JTJL	2581.115268567708	0.0	0	10
wlzhouzhuan	wlzhouzhuan	2576.265529385615	5.184415905574607	22	8
froggygua	Froggy	2570.858938922511	10.60501636867877	21	7
w285714	w285714	2544.266322908903	147.828792382286	4	28
tong-cai-hong	童彩虹	2541.069469674052	0.0	0	16
lddlinan	82年的muggle	2540.185509317784	171.5127459734059	3	28
acw_yxc	acwing_yxc	2535.51861828615	0.0	0	25
heyshb	Avalon	2533.237712991991	120.5296622991988	6	11
endlesscheng	灵茶山艾府	2520.613104060094	65.07436123109539	13	21
arubaababa	arubaababa	2514.309834598588	-16.43225930739812	38	8
xh286286	redpandabigcat	2488.342416129505	55.42568916168455	17	23
weak-chicken	树叶烦	2482.157420185093	0.0	0	20
maskray	meowray	2467.892797720775	7.948977570414737	34	12
thuczh	thuczh	2463.485544128164	73.98642116302574	15	26
i_love_xiaoshagua_cpp	Shango	2463.015108687427	0.0	0	10
ykx_akks	ykx_akks	2461.176812271959	41.10788301923105	23	27
sdcgvhgj	sdcgvhgj	2445.685665362379	0.0	0	9
kikokiko	Kikokiko	2431.008686660231	0.0	0	17
tiger2005	tiger2005	2428.894374323377	0.0	0	15
qqwqert007	qqwqert007	2400.208643148549	-40.61188785735919	83	17
superj	SuperJ	2395.63366694294	8.426908348249636	46	16
hhhyyyfff	hhhyyyfff	2394.890363754667	0.0	0	10
maxd-3	Max.D.	2391.031216919645	55.81934837154461	26	16
huangyuyang	ztxz16	2382.808745033538	-52.36577974234831	103	15
noxe	noxe	2381.916084873533	0.0	0	21
jinmingli	jinmingli	2378.402778453449	-53.25836316225889	106	24
minori	Minori	2371.724812607799	-50.30984731660976	105	22
light-cml	LighT	2371.67488500226	92.21061028892984	18	8
paigulong	RUSH_D_CAT	2371.340869852755	43.53241543843467	33	10
please_ac	辽北地区第一狠人	2370.621819984915	139.7551153062747	10	29
jianghd1996	Hongda Jiang@PKU	2347.912948780172	0.0	0	19
wnjxyk	Zhi Zhou	2345.087738937254	60.44176635393603	30	22
rgb234rgb	rgb234rgb	2344.798510249128	0.0	0	11
wzc1995	wzc1995	2337.169398840708	0.0	0	15
han3000	Han3000	2331.670843089584	11.43417220160529	58	27
zhzho	最佳歌手	2329.640809146874	-13.16429385568393	79	28
oldyan	oldyan	2324.897471231437	-27.5727459402475	96	27
tonghuikang	涂汇康	2323.334699193749	149.6208260974412	11	25
harttle	Harttle	2321.192072341285	19.36412294990498	55	29
sleepybag	SleepyBag	2320.640576017014	-27.85514072582385	98	18
asdfasdfasdf123123	yukiyukiyukiyukiyuki	2315.141666338446	0.0	0	5
pku_erutan	pku_erutan	2312.219517890798	-24.21305259960844	97	21
wyj20154348	WYJ20154348	2311.638183492753	0.0	0	18
richenyunqi	日沉云起	2311.074482216256	55.33269307493367	37	21
hust_dhc	子非鱼	2306.583114559725	0.0	0	7
agoodusername	港府PUA受害者	2302.365129305403	-37.82999401421296	119	16
ddmike	ddmike	2300.781595597527	63.51443969366244	35	24
polonez	Polonez	2299.140511807255	0.0	0	8
silvertint10	silvertint10	2298.459168571947	10.92485671924225	67	29
anhpp	anhpp	2297.725202141193	0.0	0	24
msmsmsmsms-4	msmsmsmsms	2296.577507409251	37.34595788193872	49	8
ujimatsu_chiya	Ujimatsu Chiya	2296.491722155863	-22.31443686467344	101	27
bitethed4t	BiteTheDDDDt	2293.895795404052	18.88270988713804	62	10
radiancesheep	TinyVii	2290.969683159265	22.59349213192502	60	29
moransky	空	2289.459782060881	50.58331323030814	43	6
luchy0120	luchy0120	2288.505427902693	199.4362673884967	7	8
ddoudle	Doudle	2281.503623103486	8.490722187703906	74	28
xi-jun-xiao-zi	细菌小子	2280.286146927072	12.33481836411817	71	25
arsenal-591	火箭少女杨超越	2278.053117107227	126.2487281839625	18	20
koishi514	Koishi514	2276.441722076349	99.855483214841	25	20
changxingjiang	长行	2272.982469035936	-2.99977374474668	88	15
user6987q	23岁不样退休	2272.142671470071	22.4453638211188	65	9
sserxhs	SSerxhs	2270.970995873356	59.02428941783376	42	14
st1vdy	st1vdy	2269.238615393424	0.0	0	6
lunaticge	Lunatic	2268.978936126836	0.0	0	12
piscesdream-7	林了个远	2266.246013751056	25.76246154013336	64	21
linjiale	linjiale	2260.046161480573	11.43176381061687	78	22
c_czl	c_czl	2255.361074386112	46.79579090507798	52	18
scut_dell	字节bpm团队求2-2大佬	2255.082918459627	43.75475683156253	54	24
