id	name	rating	delta	rank	competes
arignote	arignote	2576.270907453856	105.5168448962718	2	8
endlesscheng	灵茶山艾府	2507.759956219553	174.5611661305743	1	5
liouzhou_101	liouzhou_101	2499.753717345267	56.46423500485983	6	9
wwwwodddd	wwwwodddd	2471.973685402728	0.0	0	8
moransky	空	2468.319047461443	0.0	0	7
cpp_template	cpp_template	2463.016238941604	0.0	0	9
tsreaper	TsReaper	2429.969290304069	106.9383820460587	4	10
kpole	今夕	2421.457733389663	0.0	0	7
johnkram	汪乐平	2410.728022056222	67.46225029390487	8	8
ujimatsu_chiya	Ujimatsu Chiya	2382.8663634486	19.53809890152754	19	10
qingczha	张晴川	2373.222532030924	-58.16001968079602	64	9
vibrant-mayerhct	Vibrant MayerHCt	2366.195559731435	148.4513426186923	3	9
w285714	w285714	2349.411564171256	9.966258178871179	26	10
sky_owo_233	S_ky	2319.469736954459	91.38060539566825	9	10
cuiaoxiang	Aoxiang Cui	2317.78402414487	0.0	0	7
xuxiaohu	长夜	2316.515305071724	0.0	0	7
gooday-3	gooday	2304.677711641959	11.19885070816806	32	10
xh286286	redpandabigcat	2289.368568769205	67.60840358092267	15	9
pku_erutan	pku_erutan	2281.68856206697	0.0	0	8
heltion	何逊	2279.944217969511	0.0	0	4
milesian-c	Milesian	2275.136628009147	100.0853643409808	10	10
jasonvictoryan	jasonvictoryan	2269.565844979192	95.62740737093534	11	5
xay5421	xay5421	2267.252847841577	0.0	0	7
qqwqert007	qqwqert007	2262.764996853904	-16.15008450377625	59	9
lucifer1006	牧瀬 紅莉栖	2250.590892237663	25.57994011246503	34	10
yawn_sean	小羊肖恩	2243.364284776725	24.16359757340231	36	10
juang11	Juang	2237.79769825801	0.0	0	9
sun-man-man	孙慢慢	2227.252961768912	44.55557058121487	29	10
paigulong	RUSH_D_CAT	2222.1617824738	106.8658098763267	12	8
megurine	5cm/s 🌸	2219.608148836346	0.0	0	6
ab__c	ab__c	2218.449676020821	0.0	0	8
aging	Aging	2210.98100482051	0.0	0	9
darrenhp	Darren Hp	2193.64591410199	154.6219982481374	7	6
retraci	retraci	2189.512323356099	0.0	0	7
cksp	lucas110550	2186.481523263186	0.0	0	7
zrts	Ruotian Zhang	2180.752333055096	0.0	0	6
lddlinan	82年的muggle	2171.416599117385	0.0	0	9
newhar	newhar	2167.395221142053	23.67498120807456	53	9
coolmaoku	不吃香菜	2163.732254158116	86.3308481920117	22	8
tian-tang-6	天塘	2160.553207418775	0.0	0	5
justdoit2	justdoit2	2158.833966090041	0.0	0	9
minori	Minori	2148.120875419829	83.10028693029815	25	7
sdcgvhgj	sdcgvhgj	2147.177180867596	0.0	0	6
hongrock	Hongrock	2144.295191356148	0.0	0	3
htedsv-i	tennkei	2142.46456857195	116.4927637781773	16	7
dan-dan-juan-juan	草莓包饭	2141.513508858756	131.4252434913713	13	10
chiro_11	Chiro_11	2139.623009305938	0.0	0	4
9646516	9646516	2139.432055497522	37.52533685260598	50	9
skqliiiao	SkqLiiiao	2136.937852109409	0.0	0	5
jinmingli	jinmingli	2135.314483449603	0.0	0	8
czsnb	czsnb	2134.869956768355	64.27386558177275	35	7
zerolj42	ZeRoLJ42	2134.579443416404	103.7731389337237	20	9
sayakafan	sayaka🍓	2130.405769802351	74.4455825477767	31	7
rgb234rgb	rgb234rgb	2127.634674569792	117.8337877803354	17	6
han3000	Han3000	2118.3353765736	59.05592577652763	41	10
yi-xing-chao-ren	一行超人	2114.224368541059	58.82841380906828	42	5
goodstudyqaq	goodstudyqaq	2112.929458447806	0.0	0	8
xyshaokang	XYShaoKang	2101.506862716178	28.0009096339493	69	10
zhang-xing-yan	秋招找工作	2097.901578565788	16.04062378434016	83	10
ljc00118	LJC00118	2097.761914100866	0.0	0	3
233999	mfsy	2095.510157095762	23.18500525436527	76	8
vclip	白	2095.06346387929	0.0	0	8
affine	储著敏	2086.975479677209	-49.23109732708165	216	9
lee0560	lee0560	2082.231325106421	-5.104102756293718	120	8
cheng-liang-yu	cheng-liang-yu	2081.397830849084	39.38491150104337	65	9
shawnxi	Shawn	2079.671714903678	26.8652674464495	78	10
meyi	zankizero	2076.960313441818	0.0	0	4
jianghd1996	Hongda Jiang@PKU	2071.336825129117	0.0	0	5
zzzzchs	ZzZZCHS	2069.671706681022	-32.71297433089442	186	10
ce_re_wayitiaolong	后青春期的YXY	2069.032211140112	37.41572121001561	71	7
acvv_cxy	yxc	2065.310824407032	0.0	0	8
merlininice	可信编程小能手	2058.820806144915	0.0	0	8
nsk	nsk	2058.472057208366	57.12449514176186	57	10
zhzho	最佳歌手	2057.586506329676	31.03276602045164	82	8
xi-jun-xiao-zi	细菌小子	2056.374494677209	56.62645767291841	58	9
di-shou	字节TI内推	2054.401982548682	0.0	0	4
sleepybag	SleepyBag	2053.235867899865	33.46864445026224	81	9
linxiaotian	林小天	2052.697986051473	73.24944629865448	47	8
qin-qi-shu-hua-2	琴棋书画	2051.721069341133	0.0	0	8
lozy219	lozy219	2048.634183698962	0.0	0	5
lj_shinnn	⿻	2047.765621332997	-37.83778898287003	220	9
lost-temple-2	Lost Temple	2047.146803175162	27.93997917496497	90	10
knarf	Knarf	2045.94290091426	0.0	0	9
harttle	Harttle	2044.45344653926	0.0	0	9
cyzh	cyzh	2044.412826313749	0.0	0	7
zelknow	ZelKnow	2036.154572608257	0.0	0	4
privite	sachzhou	2030.834379987681	0.0	0	6
priceless-visvesvarayaxhk	classic	2030.765303961938	0.0	0	6
liupengsay	liupengsay	2030.655651241569	34.61726110855866	89	10
walk-alone-a	walk alone	2027.663279931722	0.0	0	3
nameless-chessfoot	无名棋脚	2026.481644190787	21.15946815934014	109	10
zzzzzzz-v7	zzzzzzz	2026.191230358256	64.02145199187126	61	7
hughstudy-n	Hughstudy	2025.309144960926	-43.77139261079819	263	8
ztx97	ztx	2022.276193153772	26.82578919635593	103	9
chiakimio	chiakimio	2022.049117567834	89.60262478229347	44	9
wanghaocheng	Haocheng	2020.940247243188	0.0	0	6
sempr	山 土皮 马户	2019.09738040983	103.4893419402978	37	9
chap_	Chap	2017.591889337272	36.04862301285552	93	10
king-yyf	sigma-yyf	2016.730937147226	124.9437952029012	28	5
fireee	fireee	2015.859213680096	0.0	0	6
mon3ter	Eyjafjalla	2013.953696485444	0.0	0	7
zhi-bei-you-rz	Foch	2013.082950518118	0.0	0	8
freeyourmind	不造轮子	2012.725976153678	22.68469619644932	114	10
fanzhh	fanzhh	2012.644096097762	91.5446562523654	45	6
kei921	春日部耀	2010.998886351584	0.0	0	5
smartly	SmartLy	2010.622752527089	0.0	0	4
