id	name	rating	delta	rank	competes
arignote	arignote	2537.473940126039	147.2001777662249	1	6
tsreaper	TsReaper	2317.768498680251	100.7241992120125	6	5
lucifer1006	牧瀬 紅莉栖	2299.068705907289	132.825981984975	4	6
heltion	何逊	2294.694662430251	120.1751354620128	5	5
cksp	lucas110550	2255.976215594789	59.96496229747503	16	6
pku_erutan	pku_erutan	2242.984875555251	170.8898123370125	3	5
vibrant-mayerhct	Vibrant MayerHCt	2209.126787782289	120.369860109975	8	6
cuiaoxiang	Aoxiang Cui	2204.051168619343	22.92180927292041	38	5
darrenhp	Darren Hp	2201.487075282289	45.56206260997486	27	6
tonghuikang	涂汇康	2187.390959188539	-42.7679612962752	116	6
liouzhou_101	liouzhou_101	2177.095012464721	221.3792754275429	2	5
moransky	空	2161.456208843086	0.0	0	4
sun-man-man	孙慢慢	2155.307329813539	59.31166807872499	28	6
endlesscheng	灵茶山艾府	2152.371998714721	-11.1362608224572	85	5
megurine	5cm/s 🌸	2152.283820438539	37.43394745372505	40	6
ujimatsu_chiya	Ujimatsu Chiya	2147.393498719789	-2.240440827525177	76	6
i_love_xiaoshagua_cpp	Shango	2147.336595198145	151.4725026941184	7	4
yldjw	YLDJW	2132.944591532289	92.25134635997493	19	6
w285714	w285714	2127.662619969789	135.715827922475	10	6
xi-jun-xiao-zi	细菌小子	2124.678250907289	80.11694698497489	24	6
ykx_akks	ykx_akks	2113.833639244343	114.5308486479208	15	5
ling-jian-2012	灵剑2012	2110.521653402221	125.0580144900429	13	5
asapin	饭他吃	2106.147207351024	81.58790054124039	26	4
thuczh	thuczh	2105.549444964721	150.877152927543	9	5
pornjoke	Pornjoke	2100.115946412178	0.0	0	4
aging	Aging	2091.242426688539	36.86726120372508	56	6
shengtongtong	shengtongtong	2086.816525751039	47.15466214122499	49	6
jinmingli	jinmingli	2084.922859501039	69.84276839122502	35	6
radiancesheep	TinyVii	2078.909181844789	108.6863160474748	20	6
heyshb	Avalon	2068.040894414689	136.2114634775744	14	3
superj	SuperJ	2064.213040172314	0.0	0	5
_hy3	以上皆非_Official	2060.984752117752	109.1050957745125	22	5
qqwqert007	qqwqert007	2057.898441063539	72.49348682872493	39	6
nameless-chessfoot	无名棋脚	2051.771803563539	63.8074543287248	46	6
kedixa	kedixa	2046.385910126039	80.171537766225	37	6
linjiale	linjiale	2045.663740907289	57.89106698497493	52	6
wifiii	wifiii	2042.101427165194	0.0	0	2
minori	Minori	2041.327745727615	33.38478216464897	77	4
silvertint10	silvertint10	2040.054905907289	42.09298198497491	68	6
myheimu	myheimu	2029.002075438539	92.21313245372504	34	6
newhar	newhar	2024.709579969789	125.9679979224749	21	6
lotato	lotato	2018.524150438539	63.96970745372492	55	6
wincss	wincss	2010.186959969789	109.9465379224748	29	6
lightcml	LighT	2005.505411437185	176.9876864550789	11	4
libricardo	libricardo	2005.280830867675	121.802017024589	25	5
jialilue	伽利略	2004.855195438539	32.18758245372497	95	6
suspicious-keldyshlkl	daidailanlan	2003.883409924127	0.0	0	3
linxiaotian	林小天	1998.459250102615	51.31292778964836	74	4
milesian-c	Milesian	1998.211197157289	70.19799073497505	56	6
oldyan	oldyan	1998.098542593239	0.0	0	4
koishi514	Koishi514	1994.313531183352	148.2688867089124	18	3
jianghd1996	Hongda Jiang@PKU	1989.121781168178	177.8576067240854	12	3
czsnb	czsnb	1987.367259859814	0.0	0	5
maskray	meowray	1987.108201279033	95.41195661323034	41	3
ddoudle	Doudle	1983.265793251039	37.75418464122491	98	6
han3000	Han3000	1979.153718227615	158.2814596646483	17	4
lozy219	lozy219	1972.363228367751	12.12029952451245	151	5
mmooyyii	向晚大魔王	1971.251497117751	76.6749107745129	59	5
shawnxi	Shawn	1970.662592313539	56.98591557872486	79	6
ztllng	ztllng	1965.733349813539	62.34710807872499	75	6
ychzhou	ychzhou	1965.507206010395	0.0	0	3
xh286286	redpandabigcat	1963.884169537178	0.0	0	4
jyq_	jyq_	1958.606803992675	53.24417389958897	89	5
ddmike	ddmike	1956.831997464721	96.25925042754282	48	5
foxtail	Foxtail	1953.193610277221	90.85639761504284	53	5
carotwang	王悟空	1952.455295555251	16.38622233701243	157	5
harttle	Harttle	1951.975401844789	96.71776604747491	49	6
eagleeyekestrel	EagleEyeKestrel	1949.584466183351	149.7158617089124	23	3
aIkNVYH3CJ	aIkNVYH3CJ	1949.267210907289	47.27679698497489	102	6
yuan_love_mm	Lose myself	1945.166354501039	-4.140226608775052	219	6
simon1024	又被毕业啦	1945.143622033043	65.55468585922095	80	4
fsyun	fsyun	1944.216990198146	105.6015076941185	45	4
wyj20154348	WYJ20154348	1943.896050277221	38.57873761504298	119	5
qiye-5	Qiye	1943.228113367751	52.95634452451291	97	5
scut_dell	字节bpm团队求2-2大佬	1941.428256744343	51.51102114792035	100	5
jasxu	xuchengwen	1937.979804188539	61.63504370372492	88	6
catnipan	塔希洛岛主	1933.701272698145	50.96754519411841	105	4
0ffers	0ffers	1933.514265806843	49.07935208542038	108	5
huangyuyang	ztxz16	1933.000502313539	113.1771255787249	43	6
mon3ter	Eyjafjalla	1931.443823323145	28.38094456911845	147	4
9am	9am	1930.058747418178	85.6471404740855	65	3
song-204	forever	1928.369642681843	105.9432352104203	49	5
melia	绮梦	1927.896709027221	135.7697488650429	32	5
wangyitiaoyu	wangYiTiaoYu🐟	1925.310084813539	58.87399307872487	98	6
wnjxyk	Zhi Zhou	1924.285224547314	0.0	0	5
IBle4ivChI	jinzhao1994	1919.830618510395	0.0	0	3
cjy-e	cjy	1917.635130596423	0.0	0	4
chiakimio	chiakimio	1916.875726688539	36.03967120372486	142	6
knarf	Knarf	1915.588658922314	0.0	0	5
tommyjiang	Tommy	1912.583797001039	50.60523089122488	118	6
nefu_ydl	NEFU_由东亮	1912.135791376039	40.27999651622484	137	6
gggk	我不是gk	1909.770969226023	38.12608866624042	143	4
xlllli	涂💭💡🎈	1907.105424501039	70.92362339122495	91	6
justdoit2	justdoit2	1904.779703297314	0.0	0	5
lee0560	lee0560	1903.518654964721	126.759972927543	42	5
shenjiaqi	shenjiaqi	1903.387572576329	57.70316531593447	112	4
mai-zi-h	懒懒	1901.834583912178	0.0	0	4
idonteatcookie	我不吃饼干	1898.535551063539	61.4463068287249	109	6
chiro_11	Chiro_11	1898.305847529033	46.39538036323039	135	3
