id	name	rating	delta	rank	competes
sserxhs	SSerxhs	1852.447465997925	352.4474659979245	1	1
endlesscheng	灵茶山艾府	1821.179420997925	321.1794209979247	2	1
hongrock	Hongrock	1802.898135997925	302.8981359979247	3	1
tiger2005	tiger2005	1789.911295997925	289.9112959979246	4	1
sweet-villanijaz	thisislike_fan_2	1779.820840997925	279.8208409979246	5	1
py-is-best-lang	PyIsBestLang	1771.561175997925	271.5611759979246	6	1
tsreaper	TsReaper	1764.564650997925	264.5646509979246	7	1
jin-yu-man-tang-5	金玉满堂	1758.492705997925	258.4927059979246	8	1
infallible-i3anach5b9	雪景式	1753.127060997925	253.1270609979246	9	1
gardenia	Gardenia	1753.127060997925	253.1270609979246	9	1
skyflaming	sky	1743.961405997925	243.9614059979246	11	1
hitcslj	愚者	1739.976680997925	239.9766809979246	12	1
cuiaoxiang	cuiaoxiang	1736.304960997925	236.3049609979246	13	1
pandaforever	pandaforever	1732.899920997924	232.8999209979246	14	1
freeyourmind	不造轮子	1729.724840997925	229.7248409979246	15	1
gooday-3	gooday	1726.750105997924	226.7501059979246	16	1
ujimatsu_chiya	Ujimatsu_Chiya	1723.951495997924	223.9514959979245	17	1
cjycleaner	Relaxed Visvesvaraya	1721.308940997925	221.3089409979246	18	1
johnkram	汪乐平	1718.805625997925	218.8056259979246	19	1
w285714	w285714	1716.427315997925	216.4273159979245	20	1
sierpinski-f	YoungSkywalker	1714.161865997924	214.1618659979245	21	1
silvernarcissus	KAI FENG XUE	1711.998820997924	211.9988209979245	22	1
admiring-shockleyzns	Admiring ShockleyZns	1709.929115997925	209.9291159979245	23	1
heal	Chen Xiaoyan	1707.944850997925	207.9448509979246	24	1
lucifer1006	牧瀬 紅莉栖	1706.039075997925	206.0390759979245	25	1
vimt	VimT	1704.205670997924	204.2056709979246	26	1
eloquent-carson9uc	Eloquent Carson9UC	1702.439200997924	202.4392009979245	27	1
relaxed-yalowzt2	Relaxed YalowzT2	1700.734830997925	200.7348309979246	28	1
pyisthebestlang	PyIsTheBestLang	1699.088225997925	199.0882259979246	29	1
981377660lmt	草莓奶昔🍓	1697.495485997925	197.4954859979245	30	1
gcasd001-e	gcasd001	1695.953110997925	195.9531109979245	31	1
fzldq	Fzldq	1694.457915997925	194.4579159979246	32	1
sigma-yyf	sigma-yyf	1693.007015997925	193.0070159979245	33	1
newhar	newhar	1691.597790997924	191.5977909979245	34	1
0x3f66616e	0x3F46414E	1690.227835997925	190.2278359979245	35	1
gu-lu-gu-lu-guai-t	咕噜咕噜怪✔	1688.894955997925	188.8949559979246	36	1
modest-turingukv	Modest TuringUKv	1687.597135997925	187.5971359979246	37	1
rain-sure	RainSure	1686.332515997924	186.3325159979246	38	1
laughing-parepvg	Laughing ParepVg	1685.099385997925	185.0993859979246	39	1
hum	hum	1683.896160997925	183.8961609979246	40	1
shakugan_no_shana	夏娜 🔥	1682.721380997925	182.7213809979246	41	1
shangzhq007	ShangZHQ	1681.573680997925	181.5736809979246	42	1
wu-ya-ai-chi-tang	加州不点灯	1680.451800997924	180.4518009979246	43	1
larisyang	柚恩不加糖	1679.354560997925	179.3545609979246	44	1
murphy-ivu	Murphy	1678.280860997924	178.2808609979246	45	1
hughstudy-n	Hughstudy	1677.229675997924	177.2296759979245	46	1
cranky-mendelulz	TheHiringBar	1676.200050997925	176.2000509979245	47	1
lichen-7i	zlc1114	1675.191080997924	175.1910809979246	48	1
wanderovo	BUAA-Wander	1674.201920997925	174.2019209979246	49	1
an-zhu-yi	下次一定a	1673.231780997924	173.2317809979246	50	1
hato-8	ハート	1672.279910997925	172.2799109979246	51	1
lee0560	lee0560	1671.345610997924	171.3456109979246	52	1
wincss	wincss	1670.428220997925	170.4282209979246	53	1
hyxhyxhyx233	hyxhyxhyx233	1669.527105997925	169.5271059979246	54	1
yoochun	yoochun	1668.641675997924	168.6416759979246	55	1
lddlinan	真八块腹肌难	1667.771380997925	167.7713809979245	56	1
rgb234rgb	rgb234rgb	1666.915680997924	166.9156809979246	57	1
ajingo	AJinGo	1666.074070997925	166.0740709979246	58	1
roy-101	Roy	1665.246085997925	165.2460859979246	59	1
feng-tai-lang-7	风太郎	1664.431260997924	164.4312609979246	60	1
chou-dao-duan-shui-h	从零开始	1664.431260997924	164.4312609979246	60	1
fuwutu	fuwutu	1662.839405997925	162.8394059979246	62	1
daoqi	道柒	1662.061570997924	162.0615709979246	63	1
agitated-albattanil1g	Agitated AlbattaniL1g	1661.295300997925	161.2953009979246	64	1
qingczha	张晴川	1660.540235997925	160.5402359979246	65	1
affectionate-volhardhhg	Affectionate VolhardhHg	1659.796040997925	159.7960409979246	66	1
omipus	omipus	1659.062390997924	159.0623909979246	67	1
zhzho	最佳歌手	1658.338975997925	158.3389759979246	68	1
kamui721	kkt_boar	1657.625495997925	157.6254959979246	69	1
shhk	SHHK	1656.921680997925	156.9216809979245	70	1
zrts	Ruotian_Zhang	1656.227245997924	156.2272459979245	71	1
fervent-neumannhdm	rookie	1656.227245997924	156.2272459979245	71	1
wangchaohui	wangchaohui	1654.865515997925	154.8655159979246	73	1
hxu10	魔法小分队队长	1654.197725997925	154.1977259979246	74	1
hao-shou-bu-juan	皓首不倦.GRH	1653.538345997925	153.5383459979246	75	1
heng_xin	Heng_Xin	1652.887155997925	152.8871559979246	76	1
zronghui	StanMarsh	1652.243940997924	152.2439409979246	77	1
yf_1994	Hilbert	1651.608500997924	151.6085009979246	78	1
6racious-wilesxjv	6racious WilesxjV	1650.980640997925	150.9806409979246	79	1
gamblerxu	GamblerXu	1650.360170997925	150.3601709979245	80	1
cqsss	cqsss	1649.746910997924	149.7469109979246	81	1
jinmingli	jinmingli	1649.140680997925	149.1406809979246	82	1
ac_mikoto	Misaka Mikoto	1648.541315997925	148.5413159979246	83	1
acepted	Accepted	1647.948655997925	147.9486559979245	84	1
cavetr	Cavetr	1647.362540997924	147.3625409979246	85	1
jialilue	伽利略	1646.782820997925	146.7828209979245	86	1
wisdompeak	wisdompeak	1646.209350997925	146.2093509979246	87	1
cheng-liang-yu	cheng-liang-yu	1645.641985997925	145.6419859979246	88	1
shuang-dsd	爽	1645.080590997924	145.0805909979245	89	1
incra	incra	1644.525040997925	144.5250409979246	90	1
zhouzl	zzl	1643.975200997925	143.9752009979246	91	1
happy-hypatiaj5e	Happy-HypatiaJ5e	1643.430945997924	143.4309459979246	92	1
zjbztianya	zjbztianya	1642.892165997925	142.8921659979246	93	1
infallible-cohenrds	Infallible CohenrDs	1642.358735997924	142.3587359979245	94	1
hhuuuu	hhuuuu	1641.830545997924	141.8305459979245	95	1
lxhgww	lxhgww	1641.307495997924	141.3074959979245	96	1
lazyegg_kwy	Easy刷子	1640.789470997925	140.7894709979246	97	1
i3oring-rubinbgn	I3oring RubinBGN	1640.276370997924	140.2763709979245	98	1
anhpp-i	anhpp	1639.768100997925	139.7681009979246	99	1
waiting_you	Cain-James	1639.264565997925	139.2645659979246	100	1
svveet-chatterjee5nt	算法小菜菜	1639.264565997925	139.2645659979246	100	1
xi-jun-xiao-zi	细菌小子	1638.271320997924	138.2713209979246	102	1
strange-davinciper	Strange DavinciPeR	1637.781430997925	137.7814309979246	103	1
darrenhp	Darren Hp	1637.295920997924	137.2959209979245	104	1
chengpi	橙皮	1636.814705997925	136.8147059979246	105	1
shiraori	白	1636.337700997924	136.3377009979245	106	1
sakura-xwb	Sakura	1635.864835997925	135.8648359979246	107	1
gua-ke-bi-bu-gua-ke-nan	我也想会暴力	1635.396025997925	135.3960259979246	108	1
zuo-an-17	左岸	1634.931205997925	134.9312059979246	109	1
jia-gou-shi-he-zhi-dan	闻缺陷则喜何志丹	1634.470295997924	134.4702959979246	110	1
milesian-c	Milesian	1634.470295997924	134.4702959979246	110	1
xvetv	xvetv	1633.559945997925	133.5599459979246	112	1
hpstory	hpstory	1633.110365997925	133.1103659979246	113	1
onlyblues	onlyblues	1632.664430997924	132.6644309979245	114	1
clever-volhardfhm	Euphoriatzb	1632.222080997925	132.2220809979246	115	1
ni-hong-ge	nihonge	1631.783255997924	131.7832559979246	116	1
haers	mingy	1631.347885997925	131.3478859979245	117	1
shdut-7	shdut	1631.347885997925	131.3478859979245	117	1
yuan-hao-k	yuanhao	1630.487305997925	130.4873059979246	119	1
6allant-curied9q	落日余晖	1630.061985997924	130.0619859979246	120	1
curtaincall	滑不动窗	1629.639895997924	129.6398959979245	121	1
tokitsukaze	tokitsukaze_love_peace	1629.639895997924	129.6398959979245	121	1
conquering_fate	胜天半子	1628.805230997925	128.8052309979246	123	1
kesihai	kesihai	1628.392550997924	128.3925509979245	124	1
00zi-jian	00子健	1627.982900997925	127.9829009979246	125	1
deng-feng-de-gua-niu	登峰的蜗牛	1627.576240997925	127.5762409979246	126	1
splatendoo	东边是篱笆	1627.172525997925	127.1725259979246	127	1
xie-bin-o	谢彬	1626.771700997925	126.7717009979246	128	1
pipixia-9527	皮皮虾	1626.373730997924	126.3737309979245	129	1
north-rav	north	1625.978565997925	125.9785659979246	130	1
zeldahuang	ZeldaHuang	1625.586170997924	125.5861709979245	131	1
