id	name	rating	delta	rank	competes
liouzhou_101	liouzhou_101	2610.688979840742	80.66072427398502	1	15
caigogo	caigogo	2336.38039597465	0.0	0	10
daodao-2	daodao	2307.91357817074	0.0	0	9
marco12	Marco_L_T	2271.116999141742	0.0	0	5
jinmingli	jinmingli	2263.980912544444	-13.10540842971691	8	14
wnjxyk	Zhi Zhou	2256.824368421489	27.92137569323781	5	13
mingqin-chen	Mingqin Chen	2253.936697251075	0.0	0	12
darrenhp	Darren Hp	2213.939787638665	-70.85742352393787	20	14
johnkram	汪乐平	2191.794097583648	123.7582765310794	2	3
lisanaaa	Lisanaaa	2142.787648624126	-5.858784509398998	12	13
luchy0120	luchy0120	2135.274791888778	0.0	0	14
lmssb	LMSSB	2131.264128213032	86.17702590169496	4	7
kayroger	Kayroger	2067.141731530211	0.0	0	4
ryanwang	ryanwang	2036.729160378299	0.0	0	8
wentian	wentian	2031.36714503928	0.0	0	10
scut_dell	字节bpm团队求2-2大佬	2009.911457747171	0.0	0	5
wengames	wengames	2008.995636676552	0.0	0	10
lizju	lizju	1967.593839116893	-20.40549500216592	30	16
user7612p	Love of red moon	1965.983420394594	0.0	0	8
thuczh	thuczh	1961.596193722277	0.0	0	4
hetao	核桃	1952.108941481965	72.63089263276221	10	14
simonwux	simonwux	1948.168277834675	0.0	0	7
ghouyl-2	ghouyl	1947.634406449815	172.0798776649123	3	13
laekov_prc	laekov	1946.531469961064	0.0	0	4
sirius	qih	1942.303741572076	0.0	0	8
mushroomlin	MushroomLin	1939.247214439194	105.9565196755333	7	9
zl-cheng	zl-cheng	1925.904714188921	0.0	0	12
rockstar	rockstar	1915.086269575927	11.89213453880042	25	14
hangyesheng	hangyesheng	1907.996976631557	0.0	0	3
glen-3	Glen	1888.961489098917	0.0	0	15
emanon-2	Emanon	1888.150684493741	0.0	0	6
percy	ban peng	1888.018950253209	27.98493386151792	23	12
kaizyn	Kaizyn	1883.595097803656	-17.4430336889287	41	9
liuenci	cier	1883.293651979617	0.0	0	2
haku-less	HaKu	1880.859706085738	107.0637280289889	9	10
