id	name	rating	delta	rank	competes
wwwwodddd	wwwwodddd	2987.339848808119	66.61838686759845	3	26
endlesscheng	灵茶山艾府	2953.446321941718	55.34527373399894	4	27
arignote	arignote	2933.62771211637	0.0	0	44
moransky	空	2913.966870439035	0.0	0	22
heltion	何逊	2891.285492510274	-128.7681368345566	57	25
kpole	今夕	2886.474426764873	0.0	0	37
cpp_template	cpp_template	2823.349065097495	208.2171305782219	1	24
jasonvictoryan	jasonvictoryan	2815.25309712934	0.0	0	23
fan_of_emptyhope	fan_of_emptyhope	2803.365228174667	0.0	0	28
johnkram	汪乐平	2796.418185535284	30.27548014043325	11	31
tsreaper	TsReaper	2792.515890647165	47.23294502855217	9	46
qingczha	张晴川	2789.467877048225	-50.76125137250826	32	35
cuiaoxiang	Aoxiang Cui	2768.669057059038	-85.2970413833207	54	43
hongrock	Hongrock	2756.049175143289	0.0	0	21
venn-4v8	VmVmV	2743.004695913588	0.0	0	7
ruimina	大熊猫趴树上	2723.409795650055	0.0	0	27
cksp	lucas110550	2709.641856851812	67.90638882390542	10	25
megurine	5cm/s 🌸	2702.337558207087	0.0	0	30
wifiii	wifiii	2690.653557635662	0.0	0	9
liouzhou_101	liouzhou_101	2689.862065587128	130.220230088589	5	43
sun-man-man	孙慢慢	2675.10013502177	209.1865806539467	2	44
chiro_11	Chiro_11	2674.471392970655	0.0	0	15
ljc00118	LJC00118	2671.147022901776	39.06817277394109	17	14
tian-tang-6	天塘	2664.307454915208	0.0	0	17
meyi	zankizero	2660.133589540312	0.0	0	31
qqwqert007	qqwqert007	2653.724268968491	0.0	0	37
shengtongtong	shengtongtong	2636.432532361557	0.0	0	22
pku_erutan	pku_erutan	2632.263729609566	137.2656060661509	6	37
w285714	w285714	2631.716200872392	-31.92148519667469	48	41
asapin	饭他吃	2628.744759654453	0.0	0	12
ujimatsu_chiya	Ujimatsu Chiya	2626.661248984373	5.624326691344299	31	46
lucifer1006	牧瀬 紅莉栖	2621.661710788042	72.33646488767474	14	45
gooday-3	gooday	2616.486451097669	-25.20278542195162	47	46
walk-alone-a	walk alone	2614.379936540933	0.0	0	15
oldyan	oldyan	2611.957223945253	0.0	0	18
jtjl	JTJL	2608.91067009843	0.0	0	7
xuxiaohu	长夜	2606.186092062972	0.0	0	39
yawn_sean	小羊肖恩	2601.700832569318	25.53031310639879	27	46
7ucid-herscheld6u	jiangly	2594.120817661839	0.0	0	5
xh286286	redpandabigcat	2593.721143952152	139.4528317235642	7	31
sky_owo_233	S_ky	2587.809415044852	51.16954063086471	21	18
ab__c	ab__c	2585.59728796856	-40.82748229284245	64	28
tiger2005	tiger2005	2581.467300135036	0.0	0	19
minori	Minori	2576.194211586747	101.70360408897	12	30
acfinity	Luka	2554.755318670938	143.5114270047793	8	15
aging	Aging	2542.065026637953	9.093099037764636	42	39
xay5421	xay5421	2535.326529068916	-8.398323393199258	53	17
jinmingli	jinmingli	2530.364640002153	-61.16547432643576	100	40
mi-ka-d	米咔	2530.144537158792	0.0	0	10
lympanda	lympanda	2520.608927383387	0.0	0	12
nopenope	nopenope	2519.232685910305	0.0	0	16
vibrant-mayerhct	Vibrant MayerHCt	2517.683738325604	-10.21953264988726	58	44
