id	name	rating	delta	rank	competes
arignote	arignote	3086.138484204522	-45.83132537563356	7	30
johnkram	汪乐平	3060.957538516325	0.0	0	19
fan_of_emptyhope	fan_of_emptyhope	2963.663322731597	-96.01301390270746	22	21
liouzhou_101	liouzhou_101	2893.908035073779	7.534923755109865	8	28
heltion	何逊	2846.182965158766	0.0	0	15
lucifer1006	牧瀬 紅莉栖	2843.828764266663	100.7507545622256	3	29
tsreaper	TsReaper	2831.136351733245	-39.06454290435622	19	30
endlesscheng	灵茶山艾府	2826.400015548041	138.2471032808475	2	21
wwwwodddd	wwwwodddd	2801.728427589796	0.0	0	15
xay5421	xay5421	2771.573341781325	30.31202704756415	10	8
shengtongtong	shengtongtong	2755.151904814394	0.0	0	20
moransky	空	2727.807610942917	0.0	0	14
pku_erutan	pku_erutan	2700.014090292833	-64.85209146394445	47	23
wifiii	wifiii	2690.653557635662	0.0	0	9
qingczha	张晴川	2684.741212084823	0.0	0	24
cuiaoxiang	Aoxiang Cui	2656.91661226312	0.0	0	28
asapin	饭他吃	2628.744759654453	0.0	0	12
oldyan	oldyan	2611.957223945253	0.0	0	18
vibrant-mayerhct	Vibrant MayerHCt	2605.19922355783	28.72447527105864	21	29
tiger2005	tiger2005	2601.479991356372	0.0	0	18
jasonvictoryan	jasonvictoryan	2594.824599960678	0.0	0	14
7ucid-herscheld6u	jiangly	2594.120817661839	0.0	0	5
looking-for-jobs-in-sg	新加坡G厂内推	2584.317526176585	43.50374265230439	19	29
sun-man-man	孙慢慢	2571.564335870964	17.88983295792436	28	28
hongrock	Hongrock	2562.113998508678	-54.13001967978889	74	12
cpp_template	cpp_template	2560.022366509725	141.0895423191641	6	9
ruimina	大熊猫趴树上	2550.002177591944	0.0	0	20
qqwqert007	qqwqert007	2546.00123056002	60.7596782688685	18	22
acvv_cxy	yxc	2536.718673756884	16.94972507200477	33	10
yawn_sean	小羊肖恩	2536.520411974431	163.5518168544574	5	30
milesian-c	Milesian	2536.111111510026	-76.41291268113682	110	29
jinmingli	jinmingli	2536.016209349857	0.0	0	25
aging	Aging	2535.620443569276	-8.449824740387248	46	25
meyi	zankizero	2507.220924372656	45.52002445623261	26	21
cjy-e	cjy	2507.048161089595	14.00877773929383	39	14
gooday-3	gooday	2500.47588595705	-21.18542712816097	63	30
carotwang	王悟空	2499.230857709134	303.5418511197548	1	21
czsnb	czsnb	2492.315463706069	83.77888512281939	17	28
xh286286	redpandabigcat	2491.359977206167	54.0311316227218	25	16
lddlinan	82年的muggle	2490.371306102711	-81.51942727382229	142	27
xuxiaohu	长夜	2490.302730491257	105.4100083376321	13	24
dkyyy	dkyyy	2482.312712179726	200.4330466491628	4	10
paigulong	RUSH_D_CAT	2473.94334689601	0.0	0	11
libricardo	libricardo	2473.209042730214	117.6998660986743	12	21
duyiblue	duyi	2466.240084969956	-152.6532061410674	385	17
nopenope	nopenope	2458.259616498827	-33.3591776699378	88	14
cksp	lucas110550	2457.524810027445	0.0	0	18
ujimatsu_chiya	Ujimatsu Chiya	2446.855388995107	40.81290983378144	36	30
juang11	Juang	2445.555276030295	134.372672798594	11	13
megurine	5cm/s 🌸	2438.618372209316	-7.629423380426578	69	20
koishi514	Koishi514	2435.837599668682	0.0	0	24
dup4	Dup4	2434.645313492481	67.67101533640712	27	28
sdcgvhgj	sdcgvhgj	2433.975603684125	-21.61646485523588	84	17
minori	Minori	2431.918619922864	0.0	0	19
xi-jun-xiao-zi	细菌小子	2430.788866956148	-25.1291181272587	89	29
huiget-6	huiget	2430.525080128005	81.73425870088354	23	12
ljc00118	LJC00118	2428.929275846202	0.0	0	10
huangyuyang	ztxz16	2428.194806681593	0.0	0	24
kpole	今夕	2428.054340746889	-64.54767191799974	148	25
lyc-music	Lynkcat	2426.660604963698	156.9529038651901	9	8
zrts	Ruotian Zhang	2425.431905012389	-75.17579618350018	171	27
robezh-4	RobeZH	2422.352659840635	0.0	0	9
tonghuikang	涂汇康	2421.867921969369	118.4596568595197	15	20
user6987q	23岁不样退休	2420.250844348924	-13.16790552003508	80	17
rgb234rgb	rgb234rgb	2412.278753183712	26.7622056451768	50	23
i_love_xiaoshagua_cpp	Shango	2409.118173947931	0.0	0	4
littledva	竹芒	2405.642886576663	0.0	0	9
setsunachyan	Setsuna	2396.225183708578	0.0	0	13
merlininice	可信编程小能手	2395.293926094381	0.0	0	14
qqapp	katoo	2387.711501134235	0.0	0	13
huangxw	三界第一温柔	2382.6507353845	80.24189344438938	29	26
simpleson	Simpleson	2381.949256196776	65.5473226321125	35	30
acfinity	Luka	2380.674807341435	0.0	0	10
