id	name	rating	delta	rank	competes
arignote	arignote	2735.568278717025	48.45047736221232	5	14
liouzhou_101	liouzhou_101	2724.618161422714	39.47065465652377	6	14
meyi	zankizero	2683.751736313612	81.05294976562577	4	11
endlesscheng	灵茶山艾府	2651.920133338668	0.0	0	11
johnkram	汪乐平	2649.253605310849	140.8122807683888	2	7
pku_erutan	pku_erutan	2639.441956462667	57.38636961657021	7	10
heltion	何逊	2603.009267353466	0.0	0	10
7ucid-herscheld6u	jiangly	2594.120817661839	0.0	0	5
fan_of_emptyhope	fan_of_emptyhope	2591.353501471732	25.89488460750572	14	13
wwwwodddd	wwwwodddd	2588.450585938285	-66.58743985904715	54	13
tsreaper	TsReaper	2586.466101080306	-59.19240500106884	49	14
qingczha	张晴川	2565.602117467528	218.3510086117097	1	12
lucifer1006	牧瀬 紅莉栖	2520.351322243637	25.24115383560075	20	14
ljc00118	LJC00118	2517.791800216738	90.03061586249969	8	6
ujimatsu_chiya	Ujimatsu Chiya	2500.569054492172	80.46598158706574	10	14
aging	Aging	2467.151788047385	176.7417480318523	3	12
cksp	lucas110550	2459.528884864344	-1.045718785106326	39	8
tiger2005	tiger2005	2458.130626332336	0.0	0	8
w285714	w285714	2447.288672845962	106.6013332332757	9	11
robezh-4	RobeZH	2422.352659840635	0.0	0	9
i_love_xiaoshagua_cpp	Shango	2409.118173947931	0.0	0	4
jasonvictoryan	jasonvictoryan	2408.475947523576	0.0	0	8
huangyuyang	ztxz16	2384.299540486958	0.0	0	12
qqwqert007	qqwqert007	2381.852467909759	0.0	0	8
ykx_akks	ykx_akks	2377.86055288171	0.0	0	9
cuiaoxiang	Aoxiang Cui	2372.908910521225	-107.5073444419872	257	14
kpole	今夕	2372.765756265458	-25.83899018622009	83	10
qqapp	katoo	2368.591330996139	0.0	0	11
czsnb	czsnb	2357.832949453547	112.4299166256904	13	13
minori	Minori	2356.752648610041	39.6812374691961	36	13
vibrant-mayerhct	Vibrant MayerHCt	2356.215715203842	8.056270875395562	56	14
superj	SuperJ	2348.319113513489	24.92876256574873	46	12
sserxhs	SSerxhs	2347.378607383984	0.0	0	8
radiancesheep	TinyVii	2340.990708271048	-11.6649821918108	79	13
jinmingli	jinmingli	2330.846814412826	-81.46015833358815	216	14
wifiii	wifiii	2325.174279687487	0.0	0	6
newhar	newhar	2324.270503843514	71.76544223572323	27	12
oldyan	oldyan	2321.244901444118	-45.11808536488065	137	12
gooday-3	gooday	2318.771342339462	-30.25954626022435	113	14
ling-jian-2012	灵剑2012	2311.296842930405	0.0	0	5
xh286286	redpandabigcat	2302.718410320484	144.5595557587538	11	6
shengtongtong	shengtongtong	2298.663885335854	0.0	0	12
agoodusername	港府PUA受害者	2292.103048870761	35.38213720847676	52	9
lddlinan	82年的muggle	2291.390742689796	-24.33334661055864	118	12
lympanda	lympanda	2285.104591928524	0.0	0	7
megurine	5cm/s 🌸	2282.87561980826	76.38111627097719	31	9
eagleeyekestrel	EagleEyeKestrel	2281.933108509	0.0	0	9
zrts	Ruotian Zhang	2278.210113283065	-2.441137203827745	93	14
tonghuikang	涂汇康	2275.072170472851	6.978255606386078	83	12
duyiblue	duyi	2273.198008696111	104.9055873831262	22	9
acvv_choufeng	acvv_choufeng	2271.998789208892	95.99172687034529	25	6
xorplus	xorplus	2271.470885603459	102.2806304757788	23	11
mon3ter	Eyjafjalla	2265.920300609522	31.54956546971567	62	12
axlsdtkl	axlsdtkl	2265.04643004978	78.15095602945716	33	10
xi-jun-xiao-zi	细菌小子	2261.064139207327	6.602216871910109	89	13
zigzag-3z	Yifan Zhang	2260.012240951269	6.135775127968422	90	10
wnjxyk	Zhi Zhou	2257.279136643195	43.36094943604262	55	11
moransky	空	2255.983838653011	0.0	0	6
0ffers	0ffers	2252.132046205789	55.18641987344886	48	12
hamburger-12	hamburger	2251.81317089016	94.96001518907728	28	7
looking-for-jobs-in-sg	新加坡G厂内推	2248.846319772172	43.66941630706565	57	13
darrenhp	Darren Hp	2244.230037092376	-47.37779101313817	199	12
lee0560	lee0560	2241.563137138236	-28.3931010589983	156	13
hongrock	Hongrock	2233.582243506382	0.0	0	6
raykau	RayKau	2231.554680827865	107.7741052513727	26	10
dpdpdp	不会dp不改名	2229.470571020197	-7.274674940959537	124	9
koishi514	Koishi514	2216.469233101675	-101.4447770224376	461	12
amano-sei	A.S.	2216.008060082382	11.11892599685557	103	14
milesian-c	Milesian	2212.265889569686	-80.4099534904487	355	14
shawnxi	Shawn	2209.33322882933	2.605597249907353	119	14
dup4	Dup4	2207.343503856645	-21.20361777740727	165	13
silvernarcissus	KAI FENG XUE	2203.455530413729	0.3200656655083574	126	9
_____zhu-mi-lian	你怎么这么捞	2196.356811971995	161.6826641072423	15	6
sienna-s	sienna	2193.029991331698	137.8770247475398	21	9
mai-zi-h	懒懒	2192.686048634628	1.051257444609794	131	14
rhodoks	第三神圣绿罗马共和国	2191.876985985277	0.0	0	7
user6987q	23岁不样退休	2191.85532823804	0.0	0	8
linjiale	linjiale	2188.810773848872	-55.7570277696338	283	11
sun-man-man	孙慢慢	2187.643775960067	33.52993011917038	87	14
chunjie	Xiaoyuan Yu	2186.415860637191	44.1053754420464	76	14
asapin	饭他吃	2185.317269811922	75.8894862673158	50	4
anhpp-i	anhpp	2184.063086054553	96.89499002468419	38	11
lanly	Lanly	2183.688304880488	89.53753119874936	42	10
cushion	cushion	2178.285703889755	86.32531218948274	45	14
wheneveright	wheneveright	2178.081991829873	57.63996424936413	66	6
mostleg	Yuanjing Zhang	2177.518327271697	107.6257888075407	34	7
huiget-6	huiget	2171.753739272459	135.8879068067789	24	4
jasxu	xuchengwen	2170.399956504484	5.804299574753307	136	11
lxhgww	lxhgww	2169.662920643588	0.0	0	6
