id	name	rating	delta
heltion	何逊	3047.2929351680236	0
fan_of_emptyhope	fan_of_emptyhope	2988.9419085121694	0
arignote	arignote	2976.5960613211346	0
wwwwodddd	wwwwodddd	2941.5968215091284	-58.28939682966065
endlesscheng	灵茶山艾府	2872.532857744751	180.22543693471707
tsreaper	TsReaper	2855.590184093955	-107.94934941448686
johnkram	汪乐平	2819.531680581975	-191.29993590250675
meyi	zankizero	2799.182713971465	0
moransky	空	2788.9615954214705	152.6337692579976
cuiaoxiang	Aoxiang Cui	2745.7330939114845	95.05598076798343
xay5421	xay5421	2724.212378565391	-169.1760638859229
venn-4v8	VmVmV	2721.389063955723	0
lucifer1006	牧瀬 紅莉栖	2714.4635840353617	-38.07441935589386
qingczha	张晴川	2712.609962808097	123.99621187137117
liouzhou_101	liouzhou_101	2697.9714517778016	-108.74137709833384
wifiii	wifiii	2693.1630452733652	0
ljc00118	LJC00118	2673.189964888751	0
tian-tang-6	天塘	2643.610973837306	0
shengtongtong	shengtongtong	2624.4394730133563	0
tonghuikang	涂汇康	2621.8810577932522	0
asapin	饭他吃	2617.430061585102	0
jasonvictoryan	jasonvictoryan	2609.2732136264713	-114.24733894700297
oldyan	oldyan	2604.7156717906796	0
vibrant-mayerhct	Vibrant MayerHCt	2598.7131277779376	187.8097269015303
7ucid-herscheld6u	jiangly	2595.1992132396313	0
jtjl	JTJL	2593.8862353638215	0
jinmingli	jinmingli	2589.5919885007047	93.99322617876315
cksp	lucas110550	2574.9530968975073	0
tiger2005	tiger2005	2562.728190615552	0
milesian-c	Milesian	2545.8979433589916	101.85691132047656
ruimina	大熊猫趴树上	2534.854579737748	38.81016494172
qqwqert007	qqwqert007	2531.881347820535	33.54023685893262
cpp_template	cpp_template	2526.039080311464	-70.47112563199622
paigulong	RUSH_D_CAT	2525.607956117915	135.21767856155324
carotwang	王悟空	2521.6216564059105	0
pku_erutan	pku_erutan	2520.5068024076736	-43.24358772820565
mi-ka-d	米咔	2510.3911989364397	0
chiro_11	Chiro_11	2500.7150915970615	0
nopenope	nopenope	2500.19436892457	0
priceless-visvesvarayaxhk	classic	2498.582676166625	74.03503851284346
ujimatsu_chiya	Ujimatsu Chiya	2493.079653758765	-127.70485907929664
minori	Minori	2485.5622257372593	-138.55439105779092
huangyuyang	ztxz16	2481.3509365498376	0
czsnb	czsnb	2476.0711504511523	-39.658445771684136
ab__c	ab__c	2473.7397218796764	-71.53628720020848
vclip	白	2465.2432963618185	148.0059483176495
lddlinan	82年的muggle	2464.4436953488507	77.93811933061725
redamancy-11	Redamancy	2460.1617004693917	34.510364210076524
duyiblue	duyi	2460.0762932499224	0
zhouzixuan	三途	2455.661189197524	0
walk-alone-a	walk alone	2454.8855465371403	0
raykau	RayKau	2448.5538254979406	0
sdcgvhgj	sdcgvhgj	2447.2233917787316	0
gooday-3	gooday	2446.7539394600335	-74.75070478056558
zerolj42	ZeRoLJ42	2441.0842637965234	13.509820882944815
_-_-_-	___	2440.6503681865643	82.60913649290374
yawn_sean	小羊肖恩	2434.6883326661427	-169.37011798667473
mon3ter	Eyjafjalla	2433.335558105159	0
0ffers	0ffers	2430.80056738369	0
megurine	5cm/s 🌸	2426.7666355431434	0
dkyyy	dkyyy	2426.24308301061	0
libricardo	libricardo	2425.3884847261347	-62.95753004666667
