id	name	rating	delta	rank	competes
asapin	饭他吃	2565.296942542221	0.0	0	5
zerotrac2	zerotrac 🌸	2458.705238442089	69.79605232135852	3	10
wifiii	wifiii	2405.128596690565	0.0	0	8
heltion	何逊	2377.592309667697	0.0	0	6
johnkram	汪乐平	2328.668961258099	0.0	0	5
light-cml	LighT	2324.830571798866	94.54541896458092	4	8
wnjxyk	Zhi Zhou	2312.221662875682	146.5651378877642	2	10
liouzhou_101	liouzhou_101	2306.834135165013	0.0	0	6
lucifer1004	吴自华	2290.653406609012	0.0	0	9
jinmingli	jinmingli	2265.058770687174	0.0	0	8
tian-tang-6	天塘	2261.182857508099	0.0	0	5
qingczha	张晴川	2257.878197019168	0.0	0	9
arignote	arignote	2256.070601225292	-14.50465046184512	28	10
zqy1018	zqy1018	2253.587321049644	0.0	0	7
xh286286	redpandabigcat	2249.698542009208	17.98109875423871	18	7
jtjl	JTJL	2244.305986990718	0.0	0	5
jasonvictoryan	jasonvictoryan	2230.184107003434	0.0	0	6
wyj20154348	WYJ20154348	2210.372609438054	97.04488132539269	7	8
cksp	lucas110550	2191.148643504992	0.0	0	6
han3000	Han3000	2184.505814104216	17.69376665923029	25	9
cuiaoxiang	Aoxiang Cui	2182.888627371507	130.7242933919395	5	7
ykx_akks	ykx_akks	2171.465853123437	0.0	0	7
newhar	newhar	2169.84608600536	87.0881547580873	10	8
acst	acst	2168.968766297613	74.62556446583382	12	9
galaxies	Galaxies	2168.062706959517	0.0	0	7
lddlinan	82年的muggle	2143.441254057323	-86.30977329387609	131	10
fallleaves01	fallleaves01	2143.162894899784	0.0	0	6
w285714	w285714	2131.687168438744	94.55308232470226	11	7
npuzj	npuzj	2126.823981635448	139.4643791279989	6	10
asdfasdfasdf123123	yukiyukiyukiyukiyuki	2123.732650169386	21.36513059406139	32	9
scut_dell	字节bpm团队求2-2大佬	2117.973652086072	11.04803867737543	38	7
_aki_	aki	2115.771282450672	0.0	0	5
endlesscheng	灵茶山艾府	2115.252364585288	0.0	0	6
linchpin	LincHpin	2110.59786661121	0.0	0	6
ujimatsu_chiya	Ujimatsu Chiya	2106.432585922557	-37.92133515911063	79	10
superj	SuperJ	2104.70749643037	77.88728433307678	16	10
20210329.goodbye-leetcode	已注销	2102.543184321264	278.1595664421828	1	3
minori	Minori	2096.708172066849	51.64955869659742	24	9
oldyan	oldyan	2095.449034516307	58.38455624713971	22	10
htedsv-i	tennkei	2091.174873348742	0.0	0	6
mickeyandkaka1	TikTok内推欢迎私信	2087.318015198473	49.26195556497375	26	8
pku_erutan	pku_erutan	2086.20021662564	-201.9569558621937	781	9
darkaimagic	darkaimagic	2085.533622504845	0.0	0	7
xi-jun-xiao-zi	细菌小子	2081.919590395559	-19.94045963211214	69	9
smartly	SmartLy	2080.859841678218	0.0	0	5
jiangyanerpang	狗傻	2080.683081848988	0.0	0	7
jghy53508	jghy53508	2077.730854681675	138.1836260817718	8	6
lozy219	lozy219	2074.679290522788	0.0	0	6
lostleaf	lostleaf	2072.94793930172	0.0	0	7
darrenhp	Darren Hp	2072.03924033662	-66.19746957317305	135	10
sleepybag	SleepyBag	2071.842320259883	33.19146050356325	35	5
shang-jin	尚晋	2063.4696624993	0.0	0	6
angelbeats	angelbeats	2062.030100082714	74.09554068073273	21	10
jialilue	伽利略	2058.35802181906	40.14075894438635	34	9
thuczh	thuczh	2054.83404927505	-11.89924851160366	70	9
luchy0120	luchy0120	2052.19871444367	0.0	0	7
noxe	noxe	2043.947205119127	0.0	0	3
arsenal-591	火箭少女杨超越	2033.726330040035	33.35935072341239	42	9
radiancesheep	TinyVii	2033.209035993321	-37.07892522987412	108	8
simpleson	Simpleson	2025.751397786572	0.1662429768744111	68	9
logsniper	logsniper	2024.843166510695	0.0	0	5
fanzhh	fanzhh	2017.776722947335	40.89779781611186	41	7
suzyzhang	Suzy Zhang	2012.79474252698	0.0	0	9
catnipan	塔希洛岛主	2011.752108541555	0.0	0	5
amline	YMYMY	2010.012123109321	118.9752776541259	15	5
cjy-e	cjy	2009.701720374058	0.0	0	5
lwpyr	lwpyr	2009.632774012456	6.844016750990487	67	9
richenyunqi	日沉云起	2008.144598790197	54.17051197324987	36	6
tryonetry	orrz	2001.564745347734	0.0	0	4
panpeng	驶向海洋	2000.067171264354	-45.47381050090767	139	10
ddoudle	Doudle	1999.708407543651	-0.2735167802046483	77	10
eureka17	Eureka17	1997.590026171392	0.0	0	7
heyshb	Avalon	1997.557270223911	0.0	0	3
tdteach	tdteach	1995.066015727203	115.5552250362433	17	9
yang12138	yang12138	1992.586825696483	0.0	0	4
ddmike	ddmike	1991.557983834237	-13.52141307079011	95	8
aging	Aging	1989.870100874828	-12.14097011138164	94	7
2997ms	2997ms	1989.709279112273	0.0	0	7
xiao-hai-zi-pao	小孩子跑	1989.325519542127	0.0	0	8
stormsunshine	Storm	1988.864852670604	-31.8130119071577	122	10
hewitt_1570	林林坨小仙女	1981.481485787845	98.10437497560237	23	6
untitled-4z	Zheng	1980.129319405027	0.0	0	7
zhenfisher	嘎嘣脆	1978.438283608104	87.11756715534274	27	10
slinsss	slin	1977.96312566954	0.0	0	7
polonez	Polonez	1976.782797366139	0.0	0	6
chelly-6	Chelly	1975.063913412152	0.0	0	4
henrylee4	fanhua	1973.841976693722	0.0	0	6
please_ac	辽北地区第一狠人	1964.655125190135	-45.43929442668876	161	10
harttle	Harttle	1959.826533602301	25.52332716114633	66	9
chiholam	ChihoLam	1958.91416212373	89.23846863971734	29	10
cui-xiao-jun	崔小钧	1958.193373713591	1.184697049855355	91	9
apoi2333	Apoi2333🍓	1956.328962359735	-54.52099159628823	187	8
_anicca	_anicca	1956.230191449901	29.19538931354579	64	10
dkyyy	dkyyy	1954.38654799193	0.0	0	6
leafblade	叶刃	1954.320651391307	50.56594937213926	49	10
_hututu	胡图图	1951.615563410868	0.0	0	7
linjiale	linjiale	1951.347405756223	0.0	0	6
sheepv5	sheepv5	1946.451762683755	0.0	0	7
jasxu	xuchengwen	1943.50023618903	18.34381457441681	78	8
time-limit	自在飞花	1941.374169343856	0.0	0	5
chunjie	Xiaoyuan Yu	1936.482100069582	0.0	0	5
weak-chicken	树叶烦	1936.355361140261	0.0	0	9
zdragon	zdragon	1932.448425741944	0.0	0	4
xiao_tian_svip	xiao天	1931.698348874232	0.0	0	6
tommyjiang	Tommy	1928.065317153026	-15.94815638957913	129	10
lawliet890	Lawliet890	1925.912876772788	0.0	0	6
kaizyn	Kaizyn	1925.044136401179	0.0	0	3
song-204	forever	1924.181854108939	0.0	0	7
buyaojiaowobisai	耗子尾汁	1914.386238837541	101.6906819259058	31	7
axiba-4	axiba	1911.233373804038	0.0	0	6
firepaw	Firepaw	1909.121066391271	0.0	0	3
tutousi	半梦半醒伴忧伤	1908.731745116944	0.0	0	4
tom-chan	tom-chan	1907.74078022639	84.21686053705629	40	6
fan-cai	凡才	1906.845212464539	0.0	0	4
kphmd	kphmd	1906.748939887746	-59.20310912429964	241	9
aijmas	aijmas	1901.773721153534	0.0	0	2
cppowboy_i_am_back	Cppowboy_I_am_back	1900.13260057134	-17.00627980789374	147	9
tongtongac	tongtongac	1896.167583694595	0.0	0	4
20210309.bing-yu-19	已注销	1891.7146171451	0.0	0	4
yiyue15	一月	1891.429524948195	0.0	0	5
smga	smga	1890.733903278837	0.0	0	4
spxyj	spx	1890.630197985905	-10.98932722245819	142	8
foreverhighness-meow	永远的殿下	1890.017877214651	61.48282354879588	58	6
changxingjiang	长行	1888.668329116538	0.0	0	6
xish	xish	1888.65410760563	0.0	0	7
dabien1	里扣王	1881.880585966879	16.57527479656734	105	8
sun-man-man	孙慢慢	1881.237504760448	-34.59848399700125	197	10
eagleeyekestrel	EagleEyeKestrel	1879.996572281078	11.99611848236885	112	7
wangyitiaoyu	wangYiTiaoYu🐟	1878.375310653772	49.59886010967479	71	8
implicit	塔子哥	1877.344326194595	0.0	0	4
jsnwu	JsnWu	1877.324015076562	0.0	0	7
jeremyzhang96	JeremyZhang96	1877.275877086381	-32.88687632293419	196	9
maxd-3	Max.D.	1875.534769797528	0.0	0	3
zy_	zy_	1872.832931006795	36.09708975665184	86	8
hdddd	___hd	1871.971880151646	0.0	0	4
hughstudy	Hughstudy	1869.945019379934	39.08462138351287	84	9
wincss	wincss	1869.926403891307	-27.47213312786072	189	10
sunjc-3	SunJc	1869.490849052817	-32.42133828937015	201	8
fr35h1nd	Freshwlnd	1869.28243568037	0.0	0	5
iynaur87	Ruan yi	1868.658440568417	0.0	0	5
mei-qian-chi-bai-cai	fangtanchen	1867.047549359538	0.0	0	4
inszva-2	InsZVA	1866.377814334611	0.0	0	2
roeexu	roeexu	1866.221621113682	0.0	0	7
hhhyyyfff	hhhyyyfff	1865.327641277229	0.0	0	3
dut200901102	HuJun	1864.471287668929	192.7893730945173	13	2
liuyubobobo	liuyubobobo	1862.373533804038	0.0	0	6
ziheliu	zihe.liu	1860.884645258329	0.0	0	4
fkx1998	fkx	1860.36762492135	0.0	0	4
i-am-what-i-am-o	I am what I am	1859.834991759075	0.0	0	4
_dup4	Dup4	1858.108343816733	0.0	0	8
wengames	wengames	1857.02219161787	0.0	0	5
jklp2	jklp2	1856.565785346385	53.39994541706132	75	10
kf11	kf11	1855.394306740454	0.0	0	2
zhou-zhou-36	周周	1853.236134010425	0.0	0	6
csdu-gou	弟弟我到家了	1852.996929062107	81.77231170133929	54	5
jianghd1996	Hongda Jiang@PKU	1852.515371687547	0.0	0	5
liusandao	刘三刀	1850.699563686206	-33.81672292275913	220	7
bi-sai-zhuan-yong	比赛专用	1850.412507430367	0.0	0	5
coolli	cool里	1850.368824500662	0.0	0	3
fried-chicken	炸鸡块君	1849.668585030015	0.0	0	3
cushion	cushion	1849.481728434722	0.0	0	7
nociiantro	nocilantro	1848.369445688528	-36.06148492508122	228	9
blacksea3_nju	blacksea3	1847.912866699663	0.0	0	3
rs11	Uesugi Erii	1843.20540252412	32.18929823932685	103	10
silmue	silmue	1842.421479860047	101.0974909033997	45	3
youngforest	YoungForest	1842.117825759342	-60.08780499589567	310	8
tfatdos	tfatdos	1841.660272946769	127.0099978166778	33	9
soulshooter	soulshooter	1841.1858146868	0.0	0	6
liuliuii-m	LIULIUii	1841.055470235726	0.0	0	5
xiabin	xiabin	1839.086878237144	0.0	0	7
jie-9i	jie	1838.869265907303	0.0	0	3
chang_you_ren	chang-you-ren	1838.779140059271	14.36310070417529	130	8
o0o0o0o0o0	IIIIIIIIIII	1838.683225633763	0.0	0	6
zyj-18	zyj	1838.511309169422	104.5876215940248	44	8
phython	phython	1838.226507581105	136.3811231823419	30	3
singularity0909	Singularity	1837.759440083868	86.41013067957887	55	7
goldfish_hcy	goldfish_hcy	1836.525451664745	13.25636909870185	133	10
silvertint10	silvertint10	1835.528347238993	85.82189352445336	56	5
lucien_z	Lucien	1835.015388584944	0.0	0	4
djqq89djq	djqq89djq	1834.495391781932	26.92072898151481	114	10
ztxz16	lalala	1834.28618047076	0.0	0	1
or1	Ori丶	1833.608372260858	0.0	0	5
near4ever	seeflood	1833.04648707987	0.0	0	4
ychzhou	ychzhou	1831.509675500244	0.0	0	2
hzx-code	H.Z.X	1828.252559471181	0.0	0	4
foxtail	Foxtail	1827.272553368755	65.87772739469177	74	6
eumathes	Eumathes	1826.581692631542	102.3611981319049	48	10
simulated-anneal	Simulated Anneal	1826.523122879081	0.0	0	2
leo934524	Leo	1826.510094213573	-0.366273450126176	163	10
