id	name	rating	delta	rank	competes
johnkram	汪乐平	2675.645458057294	26.68966257831771	4	10
asapin	饭他吃	2643.021363914225	-26.24432327861378	9	11
zqy1018	zqy1018	2572.979383623509	169.3695970121028	1	12
heltion	何逊	2571.573581049763	114.7443595858481	2	8
zerotrac2	zerotrac 🌸	2542.015719787661	-162.9443491520492	81	16
jtjl	JTJL	2506.32027626216	0.0	0	8
qingczha	张晴川	2484.290176800267	0.0	0	12
lucifer1004	吴自华	2452.315760071519	-35.31242943590742	23	15
wifiii	wifiii	2443.07831428149	0.0	0	11
wnjxyk	Zhi Zhou	2442.784944703259	0.0	0	15
cuiaoxiang	Aoxiang Cui	2442.074036958433	1.220133677178678	15	13
tian-tang-6	天塘	2418.413894672066	0.0	0	8
w285714	w285714	2407.092239943859	98.41329069175258	5	13
noxe	noxe	2342.452880629528	106.6907800060833	6	7
light-cml	LighT	2333.25541605046	15.46184458515113	20	12
endlesscheng	灵茶山艾府	2325.934194321234	0.0	0	10
liouzhou_101	liouzhou_101	2318.100635384223	0.0	0	8
scut_dell	字节bpm团队求2-2大佬	2299.008917813348	-40.41007717773637	47	13
_aki_	aki	2298.538250933339	0.0	0	7
arignote	arignote	2292.637127331148	84.06763330446329	10	16
i_love_xiaoshagua_cpp	Shango	2289.211662814076	0.0	0	5
huangyuyang	ztxz16	2286.578268642997	-19.43669800738549	38	6
xi-jun-xiao-zi	细菌小子	2286.148782005684	59.75407862992783	14	15
cksp	lucas110550	2282.033366360994	0.0	0	9
xh286286	redpandabigcat	2281.439368137541	-66.32374750192976	70	11
lozy219	lozy219	2280.904300942328	0.0	0	10
darrenhp	Darren Hp	2275.747416379763	69.26533425584857	13	16
polonez	Polonez	2241.322394025069	0.0	0	9
lddlinan	82年的muggle	2239.466053312899	5.280097322712704	34	16
ujimatsu_chiya	Ujimatsu Chiya	2236.319663029543	41.19430760606819	22	16
jasonvictoryan	jasonvictoryan	2230.184107003434	0.0	0	6
acst	acst	2230.017375204608	0.0	0	11
lostleaf	lostleaf	2229.233401767016	0.0	0	10
weak-chicken	树叶烦	2226.650309673569	-9.232629037957809	43	15
radiancesheep	TinyVii	2226.411521468149	22.4915291674627	29	14
jinmingli	jinmingli	2225.241897447369	0.0	0	13
heyshb	Avalon	2223.728422342099	0.0	0	5
oldyan	oldyan	2216.95969160132	129.1573090342913	8	16
minori	Minori	2202.338128442221	0.0	0	10
logsniper	logsniper	2202.312699441572	0.0	0	9
silmue	silmue	2193.171084120826	0.0	0	6
han3000	Han3000	2191.796835657382	-2.925695021770212	46	15
sleepybag	SleepyBag	2188.955761153208	-33.76299051759675	68	9
please_ac	辽北地区第一狠人	2187.956123330599	30.40057730501262	31	16
jghy53508	jghy53508	2186.970093997911	107.5497966377007	12	10
thuczh	thuczh	2185.673772613176	6.541608022435682	42	15
pku_erutan	pku_erutan	2178.436179448756	0.0	0	13
ychzhou	ychzhou	2175.864318153348	52.09030248226377	25	6
galaxies	Galaxies	2168.062706959517	0.0	0	7
sun-man-man	孙慢慢	2156.603896292635	-20.58497565702324	66	16
smartly	SmartLy	2154.952935764915	0.0	0	6
ykx_akks	ykx_akks	2154.426776104869	0.0	0	11
richenyunqi	日沉云起	2153.5280529181	-32.24945228248835	77	12
fallleaves01	fallleaves01	2143.162894899784	0.0	0	6
lwpyr	lwpyr	2135.056516593448	-49.45740595783623	102	15
daodao-2	daodao	2131.144018481717	0.0	0	4
superj	SuperJ	2119.887432482251	0.0	0	14
eureka17	Eureka17	2118.067844420365	0.0	0	11
ddmike	ddmike	2117.204879899293	0.0	0	12
jialilue	伽利略	2113.986137292511	-7.525066656899485	67	14
_hututu	胡图图	2111.500082219985	0.0	0	12
jiangyanerpang	狗傻	2110.138013333291	0.0	0	8
luchy0120	luchy0120	2102.789360562383	0.0	0	11
20210329.goodbye-leetcode	已注销	2102.543184321264	0.0	0	3
jianghd1996	Hongda Jiang@PKU	2101.386273315245	0.0	0	8
