id	name	rating	delta	rank	competes
arignote	arignote	2520.154694316918	-0.07295905224875021	9	8
cuiaoxiang	Aoxiang Cui	2377.383681131304	1.163694133364727	18	7
johnkram	汪乐平	2368.229763416671	198.8254218479987	1	6
lucifer1006	牧瀬 紅莉栖	2352.21881810598	129.5129071586891	3	8
yawn_sean	小羊肖恩	2335.473943591327	0.0	0	5
liouzhou_101	liouzhou_101	2324.219091152855	35.85741411181446	14	8
qingczha	张晴川	2308.816111806701	17.21881345796827	20	7
w285714	w285714	2307.561368613793	57.70896665087615	11	8
aging	Aging	2295.990067627441	68.10358763722819	10	6
heltion	何逊	2283.097913270275	134.3643419943944	4	6
jinmingli	jinmingli	2268.857551348168	101.6277639165018	7	8
xuxiaohu	长夜	2265.702769115498	42.87620614917135	17	6
liupengsay	liupengsay	2256.70967216848	69.51123309618923	12	8
skyflaming	sky	2240.478056412949	0.0	0	4
ji-gong	技工	2234.402010818805	124.3994744458643	6	7
huangxw	三界第一温柔	2231.098182207543	137.9948330571269	5	8
endlesscheng	灵茶山艾府	2230.757554091347	59.11510117332226	16	4
qqwqert007	qqwqert007	2226.494140410668	33.05237485400197	24	8
meyi	zankizero	2192.039421728541	0.0	0	7
tsreaper	TsReaper	2189.89201123098	26.02435403368939	32	8
rhodoks	第三神圣绿罗马共和国	2164.738478424912	226.0317268397573	2	5
ujimatsu_chiya	Ujimatsu Chiya	2151.668264160668	-47.75782889599874	112	8
lddlinan	82年的muggle	2138.10621341848	-23.20290815381078	84	8
ddrice	DDrice	2128.847560857126	49.48775440754387	31	5
dan-dan-juan-juan	草莓包饭	2117.766805651614	12.03342961305519	56	6
panyuchao	冰心水蜜桃	2106.474275713354	0.0	0	3
asapin	饭他吃	2101.984502511794	0.0	0	4
zrts	Ruotian Zhang	2093.143831038559	0.0	0	5
rui_er	rui_er	2092.897657129418	-43.24828186474817	138	8
pku_erutan	pku_erutan	2091.994598770043	-83.26990350537314	243	8
megurine	5cm/s 🌸	2088.630597288559	0.0	0	5
stardustdl	StardustDL	2086.543673223168	69.24612204150172	29	8
milesian-c	Milesian	2084.84344919973	54.60423606493917	36	8
sun-man-man	孙慢慢	2081.201187207543	-35.70832194287324	131	8
lee0560	lee0560	2079.203415840355	44.04901942431432	43	8
xh286286	redpandabigcat	2067.199463677533	0.0	0	4
