id	name	rating	delta	rank	competes
arignote	arignote	2553.146811039109	6.057259886700386	10	10
aging	Aging	2438.14211936674	196.6977615590697	1	8
meyi	zankizero	2408.107662892015	160.4272380337947	2	9
jinmingli	jinmingli	2399.218112796922	102.8801081288879	5	10
johnkram	汪乐平	2370.539665814048	100.7716751117623	6	8
w285714	w285714	2344.201384613328	-140.1653836875182	265	10
yawn_sean	小羊肖恩	2335.473943591327	0.0	0	5
tsreaper	TsReaper	2328.527427767625	54.97654315818473	15	10
cuiaoxiang	Aoxiang Cui	2327.204240242706	33.24133068310376	21	9
lucifer1006	牧瀬 紅莉栖	2322.281091986375	52.87446893943498	16	10
qingczha	张晴川	2301.278702911555	30.59287801425463	25	9
lee0560	lee0560	2297.824338919969	86.18269200584105	11	10
liupengsay	liupengsay	2292.888801547145	36.179129378665	24	9
heltion	何逊	2283.097913270275	0.0	0	6
endlesscheng	灵茶山艾府	2277.893407508579	47.13585341723134	22	5
liouzhou_101	liouzhou_101	2258.107675248094	10.81731567771609	42	10
skyflaming	sky	2240.478056412949	0.0	0	4
stardustdl	StardustDL	2235.115208265672	29.01935266013808	36	10
ji-gong	技工	2234.402010818805	0.0	0	7
gooday-3	gooday	2222.452971800828	134.5386091249818	8	10
tian-tang-6	天塘	2213.699739321033	6.584971604776875	56	6
qqwqert007	qqwqert007	2204.194750062547	30.92981086326287	41	10
oldyan	oldyan	2195.322973426898	0.0	0	6
pku_erutan	pku_erutan	2194.617169652391	-20.66095872658074	92	10
huangxw	三界第一温柔	2191.314610097721	0.0	0	9
kpole	今夕	2184.702230982159	140.5609099436516	9	8
milesian-c	Milesian	2184.649787259812	121.0791736659976	12	10
ddrice	DDrice	2178.972242674161	-7.565491748351443	82	7
ddoudle	Doudle	2176.33450869536	53.35821223045055	34	10
qiye-5	Qiye	2165.389235882859	47.85581504295052	39	10
rhodoks	第三神圣绿罗马共和国	2164.738478424912	0.0	0	5
tonghuikang	涂汇康	2163.417972276221	26.30098864958924	54	5
lddlinan	82年的muggle	2148.5382258145	4.438515111309888	80	10
iori-fuyusaka	无敌的女子高中生 🍓	2148.159181756366	209.8393491694441	4	8
osr	osr	2142.76476666411	59.45335426170045	37	10
megurine	5cm/s 🌸	2139.065704107185	50.43510681862559	43	6
gradesking	Gradesking	2135.700785980516	34.66949494529441	55	10
sleepybag	SleepyBag	2130.546644018353	0.0	0	7
skqliiiao	SkqLiiiao	2123.215105391551	80.89911553425846	30	8
darrenhp	Darren Hp	2119.128091722703	117.6361992031069	18	10
xuxiaohu	长夜	2115.356918551699	0.0	0	7
sun-man-man	孙慢慢	2111.831314261766	28.30540666404428	68	10
cksp	lucas110550	2108.275771473044	125.6484594527666	17	6
panyuchao	冰心水蜜桃	2106.474275713354	0.0	0	3
huiget-6	huiget	2104.742592641395	37.20181828441533	62	7
asapin	饭他吃	2101.984502511794	0.0	0	4
knarf	Knarf	2099.152630726609	17.16050019920063	85	10
vibrant-mayerhct	Vibrant MayerHCt	2098.614970214676	108.3112407111336	23	5
cyzh	cyzh	2092.351802172645	57.97582875316523	49	7
cheng-liang-yu	cheng-liang-yu	2086.756392953172	-26.81179202736215	169	10
freeyourmind	不造轮子	2078.31137744536	102.1563234804506	28	10
dan-dan-juan-juan	草莓包饭	2067.808723288712	-49.95808236290194	256	7
xh286286	redpandabigcat	2067.199463677533	0.0	0	4
ujimatsu_chiya	Ujimatsu Chiya	2061.381316000047	-57.24432507423698	292	10
paigulong	RUSH_D_CAT	2057.476764379584	0.0	0	5
tokitsukaze	tokitsukaze_love_peace	2054.808123836456	4.702417089353693	126	9
harttle	Harttle	2053.966118985765	-14.16311805995546	165	9
lu-chen-chen	cc4414	2053.303882970149	16.81089795566091	107	9
rgb234rgb	rgb234rgb	2050.872390191412	48.73571073439788	69	5
huang-duo	Kumulin	2050.498668265672	115.1391426601381	27	10
newhar	newhar	2049.104971817529	41.59685910828087	77	7
entropymaker	JadonWei	2048.299140589891	91.84162033591913	38	10
hughstudy-n	Hughstudy	2047.752421703172	106.4255092226379	31	10
isuda	suda	2045.932485474151	0.0	0	4
jeemzz147	Jeemzz	2045.695893005582	64.1185979202282	57	9
fsyun	fsyun	2039.873766231979	0.0	0	6
dengyun	DengYun	2037.074306256153	13.09167466965706	122	6
han3000	Han3000	2035.787260618735	10.66943030707497	127	8
nervose	Nervose Wu	2030.951662246605	0.0	0	8
zrts	Ruotian Zhang	2030.16000521952	-160.8489142937098	1393	7
mai-zi-h	懒懒	2029.689439862325	76.4690610634852	52	7
ddmike	ddmike	2024.864693539667	22.17457738614311	114	6
brady990	brady990	2022.990387612549	147.0159833132611	20	8
jialilue	伽利略	2022.957672940392	77.58623798541801	53	9
