id	name	rating	delta	rank	competes
int65536	int65536	3229.956033089804	0.0	0	10
heltion	何逊	3169.107006011535	0.0	0	51
johnkram	汪乐平	3079.364660796261	-200.8685454650729	21	95
lucifer1004	吴自华	3004.965060209711	0.0	0	92
jtjl	JTJL	2923.474476025962	0.0	0	30
heyshb	Avalon	2888.595167516737	0.0	0	19
cuiaoxiang	Aoxiang Cui	2820.608602426814	52.26097290437426	4	31
huangyuyang	ztxz16	2793.07371368286	12.00035164832818	7	78
asapin	饭他吃	2791.185766019159	-123.9286806879714	34	30
qingczha	张晴川	2770.001422300791	32.83700303039766	6	80
paigulong	RUSH_D_CAT	2752.092920677361	0.0	0	10
tian-tang-6	天塘	2745.854574157738	0.0	0	49
light-cml	LighT	2740.522404923945	0.0	0	20
liouzhou_101	liouzhou_101	2730.623911920611	0.0	0	114
w285714	w285714	2729.266460439602	204.6530248915858	1	66
acw_yxc	acwing_yxc	2717.154722009951	145.8313633212376	2	28
jinmingli	jinmingli	2703.929052294975	70.11559303621287	5	135
wifiii	wifiii	2684.591516627484	0.0	0	69
zscnash	邹事成	2684.130115119238	0.0	0	21
pku_erutan	pku_erutan	2674.986985094564	0.0	0	37
jasonvictoryan	jasonvictoryan	2673.068429686582	0.0	0	17
zerotrac2	zerotrac 🌸	2655.701440003491	0.0	0	74
sfiction	sfiction	2639.355922201558	0.0	0	6
zqy1018	zqy1018	2617.758419703457	0.0	0	98
agoodusername	港府PUA受害者	2613.484763752474	0.0	0	15
xh286286	redpandabigcat	2606.879070519359	0.0	0	51
lightcml	LighT	2605.211977220478	0.0	0	35
laekov_prc	laekov	2603.585376604884	0.0	0	39
yousiki	YouSiki	2593.644286642142	0.0	0	15
cksp	lucas110550	2582.44485071592	0.0	0	37
yang12138	yang12138	2578.377158037204	0.0	0	17
smartly	SmartLy	2574.123817604289	0.0	0	12
minori	Minori	2573.448903560971	19.96671177021742	15	49
mingqin-chen	Mingqin Chen	2564.679702183967	0.0	0	30
i_love_xiaoshagua_cpp	Shango	2562.794858843654	0.0	0	16
htedsv-i	tennkei	2552.979991859159	0.0	0	26
huiget-6	huiget	2552.882922364829	0.0	0	24
darrenhp	Darren Hp	2542.517913161361	85.27039216982688	8	126
xi-jun-xiao-zi	细菌小子	2526.474381028085	71.57140430310299	10	81
arignote	arignote	2518.831752167259	5.323763163929449	22	59
endlesscheng	灵茶山艾府	2513.834241316414	0.0	0	38
gao-bie-xian-yu	告别咸鱼	2511.522047882475	0.0	0	10
ezoixx130	ezoixx130	2507.633834097112	0.0	0	14
superj	SuperJ	2506.303277822383	70.46266750880521	11	116
radiancesheep	TinyVii	2504.534736495538	0.0	0	33
lunaticge	Lunatic	2501.215657429877	0.0	0	26
galaxies	Galaxies	2497.149510620159	0.0	0	12
_aki_	aki	2496.759284020251	0.0	0	11
lozy219	lozy219	2496.310841287071	66.40844404411745	12	36
asdfasdfasdf123123	yukiyukiyukiyukiyuki	2484.247983829027	-122.3993684978389	105	41
suspicious-colden	Suspicious Colden	2480.505909714227	0.0	0	4
ykx_akks	ykx_akks	2477.405484371464	0.0	0	34
acst	acst	2476.937425546553	0.0	0	15
caorui	Fighter	2476.867887438189	0.0	0	28
bartsun	bartsun	2473.909308733199	9.40155659798936	25	17
wnjxyk	Zhi Zhou	2469.458515961694	-47.3512206305061	48	118
qodjf	qodjf	2469.187522269811	0.0	0	15
caigogo	caigogo	2459.559641453054	0.0	0	15
ychzhou	ychzhou	2457.127293032523	-99.17223770133434	89	34
lddlinan	82年的muggle	2452.785133590578	41.22116174060941	19	73
9am	9am	2438.039600756571	0.0	0	37
chelly-6	Chelly	2437.452481115483	0.0	0	12
zhzho	最佳歌手	2436.400040430203	0.0	0	38
hewitt_1570	林林坨小仙女	2436.399127233173	0.0	0	90
tuogy	tuogy	2430.624679467675	0.0	0	10
thuczh	thuczh	2429.440015097946	5.360130233241513	31	91
fallleaves01	fallleaves01	2426.870075807185	0.0	0	12
ddoudle	Doudle	2422.353470878797	0.0	0	29
kpole	今夕	2421.513122452217	0.0	0	9
lostleaf	lostleaf	2413.296217535211	0.0	0	51
renascencepjw0510	shawn	2412.946129699363	-7.51739436817504	38	12
mecentzzz	Mecent_Zhang	2412.731718663167	0.0	0	16
kaizyn	Kaizyn	2411.556161501204	0.0	0	91
lx1374327576	lx1374327576	2410.913080716211	0.0	0	12
747929791	747929791	2404.023506011808	0.0	0	8
hhhyyyfff	hhhyyyfff	2402.788825508182	0.0	0	25
aging	Aging	2401.293132802271	42.27054252891705	23	59
wyj20154348	WYJ20154348	2397.438193226353	-51.64924789516456	65	59
ddmike	ddmike	2390.956663708273	0.0	0	93
lucifer1005	hide on bush	2390.641844843638	0.0	0	6
lxy-tql	Lxy-Tql	2389.908398096683	0.0	0	12
gou-sha	西方哥哥天下第一	2389.777510192974	0.0	0	9
noxe	noxe	2389.510923706811	-58.56709837562314	72	37
angelbeats	angelbeats	2387.358431699263	0.0	0	54
lu-you-guan-guang	旅游观光	2383.808900732194	0.0	0	9
jiangyanerpang	狗傻	2381.221526705892	0.0	0	47
zhanhaosen233	haosen zhan	2377.599081592688	0.0	0	35
xiaotianrandom	Test	2377.172713101677	0.0	0	21
han-184	han3000	2367.092305149451	0.0	0	16
polonez	Polonez	2363.755240929636	0.0	0	20
arsenal-591	火箭少女杨超越	2362.690866074929	-38.93665074374055	64	48
daodao-2	daodao	2362.512426058425	0.0	0	60
zdragon	zdragon	2359.048959358619	0.0	0	23
weak-chicken	树叶烦	2356.530345669105	27.72600966208299	32	103
inszva-2	InsZVA	2353.773584690879	0.0	0	23
oldyan	oldyan	2353.059970057263	8.170355273924974	40	44
milesian-c	Milesian	2349.121262506147	-15.0130771749589	52	21
yupenggu	freegyp	2348.261894068374	39.78943126281408	29	21
lmssb	LMSSB	2343.858239977556	-25.11041464636744	59	16
han3000	Han3000	2343.061199521334	-100.2156741901461	131	65
winter_training	winter_training	2341.747598830127	-58.83994349893876	85	27
catnipan	塔希洛岛主	2340.498408143558	0.0	0	83
yiwiy	YiwiY	2337.166713870772	0.0	0	19
liuyubobobo	liuyubobobo	2336.832671218045	0.0	0	75
20210329.goodbye-leetcode	已注销	2335.658880296952	0.0	0	18
9646516	9646516	2329.78365305294	0.0	0	10
zesen	Zesen	2329.143698346738	0.0	0	8
firepaw	Firepaw	2328.585906426248	0.0	0	42
he-yu-am	何遇	2328.225550956875	0.0	0	12
wangshengyu	周赛稳定前五选手	2327.130567611197	0.0	0	14
shdut-7	shdut	2326.542887700443	0.0	0	5
ujimatsu_chiya	Ujimatsu Chiya	2322.761500432585	-110.0990851013969	155	50
zhikaizhu	zhikaizhu	2322.640672699558	59.15472263163063	26	17
aijmas	aijmas	2314.4565045016	0.0	0	3
shang-jin	尚晋	2309.551587093124	-55.0106317619359	91	14
eureka17	Eureka17	2308.758023395327	0.0	0	30
apoi2333	Apoi2333🍓	2308.050969002541	50.95307632864635	30	29
minghuiw	minghuiw	2306.598588861684	0.0	0	34
newhar	newhar	2306.221206551415	164.222998779773	9	69
fan-cai	凡才	2305.070653447799	0.0	0	22
simpleson	Simpleson	2303.968094023894	-58.3443386927054	96	90
jianghd1996	Hongda Jiang@PKU	2303.535569654199	0.0	0	40
shang-jue-f	上决╇ф	2303.292165560983	0.0	0	20
cntsmf	cntsmf	2302.680485078236	0.0	0	7
tongtongac	tongtongac	2300.958188132044	0.0	0	17
chunjie	Xiaoyuan Yu	2296.185968998765	0.0	0	45
wangyurzee7	wangyurzee7	2295.142546215578	0.0	0	6
tryonetry	orrz	2294.260454662693	0.0	0	24
logsniper	logsniper	2293.612145382922	0.0	0	22
tutousi	半梦半醒伴忧伤	2292.263655524666	0.0	0	25
richenyunqi	日沉云起	2291.249251716837	271.8975736143511	3	47
_-_-_-	___	2289.446116810797	0.0	0	23
yuiouiop	yuiouiop	2289.255991302732	0.0	0	8
amline	YMYMY	2288.431028055191	0.0	0	39
suzyzhang	Suzy Zhang	2287.472933679658	0.0	0	26
skylines	skylines	2282.722100207762	0.0	0	6
tomjobs	tomjobs	2282.078979899819	0.0	0	9
dystopiawave	dystopiawave	2280.654896682071	0.0	0	11
untitled-4z	Zheng	2278.466175905811	0.0	0	10
fried-chicken	炸鸡块君	2276.530278345587	27.88216698560084	43	16
zhuynan	Yong-Nan Zhu	2276.319874524667	0.0	0	14
sleepybag	SleepyBag	2275.67852473807	-32.79746940688235	81	68
npuzj	npuzj	2274.475579320796	0.0	0	38
henrylee4	fanhua	2273.2357985503	0.0	0	68
fanzhh	fanzhh	2272.481986618895	0.0	0	92
huaji035	滑稽	2271.011798593287	118.2934767379013	17	19
ffutop	ffutop	2269.800858575042	0.0	0	22
maxd-3	Max.D.	2269.040625187541	-15.08704985635247	69	13
linjiale	linjiale	2268.68556125107	0.0	0	23
jghy53508	jghy53508	2268.614213976159	0.0	0	11
simulated-anneal	Simulated Anneal	2268.037776985358	0.0	0	5
leafblade	叶刃	2267.90693657281	0.0	0	27
dut200901102	HuJun	2267.860026214242	-59.93920088305438	110	28
ryanwang	ryanwang	2266.319618920578	7.745526410610159	55	55
hughstudy-n	Hughstudy	2264.790072205222	76.62084312596629	27	20
java14	java14	2264.212238957706	0.0	0	10
washswang	WashSwang	2259.637713147833	0.0	0	9
jasxu	xuchengwen	2259.509682393236	-46.99077706204823	99	30
chensuim	陈岁	2259.108898311248	0.0	0	38
lawliet890	Lawliet890	2253.30021371897	0.0	0	24
jialilue	伽利略	2252.32765334533	0.0	0	22
wen-mu-yang	文慕阳	2249.86903483026	0.0	0	49
implicit	塔子哥	2246.410450809544	0.0	0	45
_hututu	胡图图	2246.265433606346	0.0	0	42
sheepv5	sheepv5	2245.695309070774	0.0	0	21
2997ms	2997ms	2244.050649886493	0.0	0	33
zzb111	zzb111	2243.966887092002	0.0	0	10
eagleeyekestrel	EagleEyeKestrel	2242.458502927487	81.31576240370099	28	42
suibianfahui	随便发挥	2240.48019100377	0.0	0	65
jl0x61	jl0x61	2240.16659126238	0.0	0	21
zecong-hu	胡泽聪	2235.899926595187	0.0	0	5
chang-you-ren	chang-you-ren	2232.602603955485	0.0	0	35
liuliuii-m	LIULIUii	2231.769873537974	0.0	0	20
please_ac	辽北地区第一狠人	2231.692404357816	-64.75276902662793	130	77
dream_traveler	dream_traveler	2229.798493212413	118.422172118775	20	7
kf11	kf11	2229.135210762671	0.0	0	4
737	737	2220.843576171858	0.0	0	20
qinqishuhua	慬骐	2220.533458661381	0.0	0	13
sirius	qih	2218.642962929701	0.0	0	43
silvertint10	silvertint10	2218.0749719166	-41.12763658541169	107	29
dreamer-56	Dreamer	2216.758145513012	0.0	0	4
wangyitiaoyu	wangYiTiaoYu🐟	2216.693918224983	58.53751710620462	39	47
plus2047	plus2047	2216.166688346244	0.0	0	6
panpeng	驶向海洋	2215.08720798807	69.67551734311813	35	99
hust_dhc	子非鱼	2212.840635722859	-107.8575203916703	213	38
chauncylee	chauncylee	2211.418712330344	0.0	0	21
tcan1993	newme	2210.281783520486	0.0	0	23
tiger2005	tiger2005	2209.597910095739	0.0	0	6
jklp2	jklp2	2209.382855268549	15.6508600626398	62	69
liudehua	汽车维修员	2209.21173146748	0.0	0	8
stormsunshine	Storm	2209.108493413936	34.95901191725213	51	165
20210309.bing-yu-19	已注销	2206.442987080137	0.0	0	21
kayroger-n	Kayroger	2205.226633530876	-111.903738199688	227	7
wengames	wengames	2204.498288410009	-12.67987307882097	84	131
scut_dell	字节bpm团队求2-2大佬	2203.570952317477	-7.536466986289291	80	88
eastfront	上善若水	2202.511023668992	0.0	0	22
n2hawk	n2hawk	2202.124520216056	0.0	0	26
xaviercai	XavierCai	2200.552539902207	0.0	0	69
perfectpan	PerfectPan	2199.749111044969	0.0	0	72
omg_link	OMG_link	2199.269444118675	0.0	0	5
void_ojbk	啦啦啦啦啦啦	2198.406273393231	7.439231937957379	70	19
sun-man-man	孙慢慢	2197.813027884185	-1.80088255299713	77	116
jjww	jjww	2197.336648310034	0.0	0	53
hangyesheng	hangyesheng	2196.847355332689	0.0	0	10
iynaur87	Ruan yi	2194.506688718371	0.0	0	20
song-204	forever	2191.414108580472	0.0	0	46
c_czl	c_czl	2190.499604320733	0.0	0	49
rapchen	rapchen	2190.399210234883	84.44134509630474	33	17
zi-zheng	子正	2189.728659432295	0.0	0	41
613	613	2188.862322377304	0.0	0	4
xyl-5	xyl	2188.535355661987	0.0	0	11
willem_c	Willem	2187.193177017205	0.0	0	7
z_zhaojun	z_zhaojun	2186.676006046298	0.0	0	33
lucien_z	Lucien	2186.510202895751	0.0	0	29
lghlmcl	lghlmcl	2185.750674909285	0.0	0	10
nanoape	NanoApe	2185.708322245632	0.0	0	5
magicpanda	magicpanda	2185.258955093314	0.0	0	5
smga	smga	2185.241732678272	0.0	0	12
foxtail	Foxtail	2185.00320283117	0.0	0	15
xiao-xiao-33b	小小	2183.845460660771	0.0	0	3
18481574	18481574	2183.599913908308	0.0	0	8
harttle	Harttle	2183.332076488432	0.0	0	87
axiba-4	axiba	2183.135863706619	0.0	0	21
comonad	comonad	2180.796537940302	0.0	0	4
xiao-hai-zi-pao	小孩子跑	2179.538398148634	0.0	0	30
sinesu	Sine	2178.001184662685	0.0	0	11
changxingjiang	长行	2176.903851820176	0.0	0	21
kafuu-chino	chino	2175.240438560297	0.0	0	16
acvv_choufeng	acvv_choufeng	2175.226206571946	181.3466187592422	13	9
zaq1xsw2tktk-2	zaq1xsw2tktk	2172.485057702359	0.0	0	3
tonghuikang	涂汇康	2172.258047829932	0.0	0	25
bei-ji-guang-1	北极光	2170.912458446602	0.0	0	4
codename_cys	YS Chen	2170.117068463366	35.92820686782259	58	33
lvdehuaiying	lvdehuaiying	2169.81284705527	0.0	0	13
silmue	silmue	2169.5165934505	0.0	0	32
hdddd	___hd	2169.141591782978	0.0	0	21
youngforest	YoungForest	2167.538817034438	0.0	0	35
kayroger	Kayroger	2166.847849850025	0.0	0	4
glag	gflag	2166.357933779661	0.0	0	53
marco12	Marco_L_T	2164.189610148163	0.0	0	6
littledva	竹芒	2163.877289827256	82.8725255039319	37	18
neymars	信仰.	2163.83661209681	17.91663323437817	71	90
bluebear2	有梦想的亚硫酸根	2163.046198935301	178.9854163958874	14	24
amateur_coder	amateurCoder	2159.918566195698	0.0	0	6
yuan-zhi-b	Justin Yuan	2159.879893463064	-50.48759813187532	142	28
slinsss	slin	2159.185176246908	0.0	0	28
meramipop	Megumi	2158.632349376599	0.0	0	20
modricwang	modricwang	2156.507657078167	-22.67530174697824	109	10
trsteel	trsteel	2156.495383429151	0.0	0	52
codancer2000	codancer	2155.901222617905	0.0	0	25
ghost-37	ghost	2155.159864989649	0.0	0	12
fuwutu	fuwutu	2154.52103232532	0.0	0	36
randc0degen	randC0deGen	2151.982526068733	0.0	0	17
linsinn	Lin Jiaming	2151.24646866179	0.0	0	20
pluto_is_a_planet	pluto_is_a_planet	2146.283944615318	-5.368219284129758	95	21
levyjeng	levy	2145.966576585249	0.0	0	30
hn2zzzz1996	hn2zzzz1996	2143.841923238442	0.0	0	20
nocilantro	不要香菜	2143.245321667653	0.0	0	37
fffffwl	fwl	2143.108103678286	0.0	0	6
thedesalizes	TheDesAlizes	2142.732495239149	0.0	0	14
cheniyuan	A爱和I圣殿A	2142.218141841093	0.0	0	23
darkaimagic	darkaimagic	2141.858001004417	0.0	0	29
knarf	Knarf	2141.781962805692	14.79335252549638	79	51
i-am-what-i-am-o	I am what I am	2141.713231187768	0.0	0	16
linchpin	LincHpin	2140.819048244373	0.0	0	7
phoenix-123	Phoenix	2140.711568065213	0.0	0	40
or1	Ori丶	2140.515905983798	0.0	0	29
jules-megumi	Jules めぐみ	2139.800601748633	0.0	0	13
goldfish_hcy	goldfish_hcy	2138.487218157657	0.0	0	23
wangbinquan	wbq	2137.022397201415	0.0	0	18
qwsin	QWsin	2135.760945723144	0.0	0	6
mickeyandkaka1	TikTok内推欢迎私信	2135.711622084851	-28.83429675366258	124	31
kikokiko	Kikokiko	2132.691535386489	64.10798994469927	50	6
kaiwensun	Kaiwen Sun	2132.163456335282	0.0	0	10
pjequilibrium	f**k10043	2131.294194031838	166.8331812993506	18	69
cuikai123	CuiKai123	2130.251306926954	0.0	0	13
mmmmmmosky	MMMMMMoSky	2129.9536713024	0.0	0	50
ayamt	Ayamt	2129.827605359365	0.0	0	4
seaskylwl	LWL	2129.330320786287	0.0	0	32
jiang-hai-ji-yu-sheng	江海寄余生	2129.12894624784	0.0	0	10
woodzzz	wood	2128.35197051198	0.0	0	18
luchy0120	luchy0120	2128.21339264945	0.0	0	115
hprAQ8MXVC	molasses	2128.0674023977	-35.72435706651142	136	44
wentian	wentian	2126.423463670712	0.0	0	22
lstytld	lstytld	2125.302459402134	0.0	0	14
edkeeper	edkeeper	2124.686209117898	0.0	0	26
chendongcharlie	Charlie Chen	2124.160347426084	0.0	0	6
a_good_loser	WJ Sun	2123.606533377845	17.28944195334359	82	19
