id	name	rating	delta	rank	competes
johnkram	汪乐平	3260.647180786182	80.45467785354451	1	18
liouzhou_101	liouzhou_101	3033.392589051422	7.441379588304624	2	39
wnjxyk	Zhi Zhou	2537.19546474711	0.0	0	28
mingqin-chen	Mingqin Chen	2492.541311523268	0.0	0	24
daodao-2	daodao	2487.950960934339	70.6148477053877	3	19
caigogo	caigogo	2485.621630092283	0.0	0	14
darrenhp	Darren Hp	2389.23465412	62.20594451972617	4	31
marco12	Marco_L_T	2356.820907482501	0.0	0	5
zqy1018	zqy1018	2343.610821669884	52.87620696984247	5	17
luchy0120	luchy0120	2339.854381935615	0.0	0	59
scut_dell	字节bpm团队求2-2大佬	2322.84532798997	0.0	0	10
lu-you-guan-guang	旅游观光	2314.826957567356	0.0	0	8
chensuim	陈岁	2304.537125338159	0.0	0	37
jinmingli	jinmingli	2260.57593369061	0.0	0	43
zhzho	最佳歌手	2249.131168992473	0.0	0	7
liuyubobobo	liuyubobobo	2236.976777143379	0.0	0	16
ryanwang	ryanwang	2228.907011447964	0.0	0	36
lmssb	LMSSB	2223.122077420291	0.0	0	11
sirius	qih	2212.858174307933	0.0	0	41
chauncylee	chauncylee	2211.418712330345	0.0	0	21
jl0x61	jl0x61	2206.977010036483	0.0	0	10
hhhyyyfff	hhhyyyfff	2200.437445286042	0.0	0	13
hangyesheng	hangyesheng	2196.847355332688	0.0	0	10
xaviercai	XavierCai	2196.148240466953	45.29568817277361	9	20
rx782	RX78GP02	2195.930123313859	0.0	0	13
rockstar	rockstar	2193.121810092838	67.38080854688853	7	25
dut200901102	HuJun	2191.851107797821	0.0	0	15
613	613	2188.862322377304	0.0	0	4
lghlmcl	lghlmcl	2185.750674909285	0.0	0	10
kayroger	Kayroger	2166.847849850025	0.0	0	4
blacksea3_nju	blacksea3	2159.254761089992	40.37834754973407	11	30
hewitt_1570	林林坨小仙女	2154.030189809814	22.16252882991209	14	23
yousiki	YouSiki	2150.183948361264	0.0	0	5
simonwux	simonwux	2147.849453602582	8.224235037143597	17	30
jiang-hai-ji-yu-sheng	江海寄余生	2129.12894624784	0.0	0	10
wentian	wentian	2126.423463670712	0.0	0	22
thuczh	thuczh	2094.13384731455	0.0	0	10
zerotrac2	zerotrac 🌸	2088.661637512675	0.0	0	8
ddmike	ddmike	2078.66918186986	0.0	0	22
wangbin2360	选牌	2069.987573282752	0.0	0	29
liudehua	汽车维修员	2063.80534833267	0.0	0	4
levy0834	levy	2061.561942107072	0.0	0	6
cleary	Looooveissofar	2060.729744446463	8.99730419326367	24	9
ningwei	宁伟	2053.490766534421	0.0	0	11
nodgd	nodgd	2037.414540026218	0.0	0	5
g00dm0rning	g00dm0rning	2036.044609141889	0.0	0	4
coordinate	coordinate	2033.17611713075	56.84477150897605	15	41
xhcqup	hexieyouai	2032.726349869546	37.58593877018011	19	15
acepted	Accepted	2028.170328778753	13.41617986097303	26	11
lucifer1004	吴自华	2017.393229461112	138.3421891786146	6	3
kaizyn	Kaizyn	2010.576769790868	22.60998884885821	25	34
trsteel	trsteel	2010.206767437342	-40.58532879761545	54	13
zl-cheng	zl-cheng	2001.09871727218	32.71500136754655	23	15
zoucharming	ZouCharming	1999.831796695403	0.0	0	33
mushroomlin	MushroomLin	1999.504303385632	0.0	0	10
a-ruo	阿若	1990.493226933312	0.0	0	5
